TR,MMean,RMean,Vs30
31,7.0000123090718445,111.29938251597264,760
225,7.343533470264383,83.76032584405019,760
475,7.359091267739467,70.45977609714424,760
975,7.3135701376424045,55.90827520569222,760
2475,7.207894117901761,36.948135611286226,760
