TR,MMean,RMean,Vs30
31,6.58499964004842,96.51459605720014,760
225,6.666865227437943,75.05098179402242,760
475,6.680908079945486,66.15826772223245,760
975,6.692777854761559,56.927629361064724,760
2475,6.706885195699218,44.76472523434921,760
