# Layer: hcurves-10y
# Investigation time: 1.0
imt,stat,lat,lon,iml_0.001,iml_0.0015656065579430964,iml_0.0024511238942744305,iml_0.0038374956432070686,iml_0.0060080083450830485,iml_0.009406177265238874,iml_0.014726372811633234,iml_0.023055705848607912,iml_0.036096164274587554,iml_0.05651239150488561,iml_0.08847617074509666,iml_0.13851887314021646,iml_0.21686605618721055,iml_0.3395269197619529,iml_0.531565572177533,iml_0.83222254577792,iml_1.3029330753380104,iml_2.039880567310154
SA(0.3),quantile-0.85,10.978,-74.813,0.38013193011283875,0.3273904025554657,0.2652965486049652,0.2009793370962143,0.14492908120155334,0.0960586667060852,0.059129197150468826,0.03525117412209511,0.020256634801626205,0.010803376324474812,0.005361130926758051,0.0024627104867249727,0.0010327246272936463,0.0003951389517169446,0.00013772513193544,0.000043356980313546956,0.000011967488717345987,
SA(0.5),mean,10.978,-74.813,0.2504125237464905,0.205235555768013,0.15875306725502014,0.11520278453826904,0.0780700072646141,0.04933920130133629,0.029103392735123634,0.016032757237553596,0.0082399882376194,0.003934095147997141,0.0017344339285045862,0.0007006541127339005,0.0002579233259893954,0.000086128173279576,0.000025930929041351192,,,
SA(0.5),quantile-0.15,10.978,-74.813,0.13433359563350677,0.11033233255147934,0.08611912280321121,0.061671242117881775,0.0414985716342926,0.025646977126598358,0.014620846137404442,0.007425500545650721,0.0035082190297544003,0.001448156195692718,0.0005142007139511406,0.00015061601880006492,0.000034059074096148834,,,,,
SA(0.5),quantile-0.85,10.978,-74.813,0.31791600584983826,0.2565672695636749,0.1939566284418106,0.13654761016368866,0.09274034947156906,0.05952060967683792,0.036090850830078125,0.020609790459275246,0.011025438085198402,0.0054881032556295395,0.0025357587728649378,0.0010758587159216404,0.000417716073570773,0.0001478668418712914,0.000047273682866944,0.0000133411294882535,,
SA(0.7),mean,10.978,-74.813,0.2094702422618866,0.16377079486846924,0.12034199386835098,0.08263295143842697,0.0528753437101841,0.03153029456734657,0.01753998175263405,0.009104941040277481,0.004399002064019442,0.001967201940715313,0.0008075025398284197,0.00030154408887028694,0.00010175536590395495,0.00003079799353145063,,,,
SA(0.7),quantile-0.15,10.978,-74.813,0.11328710615634918,0.0882020890712738,0.06458111852407455,0.04398099333047867,0.027677860110998154,0.016061624512076378,0.008600743487477303,0.004257522523403168,0.0018562375335022807,0.0006927079521119595,0.00021806881704833359,0.000054907348385313526,0.000010201511031482369,,,,,
SA(0.7),quantile-0.85,10.978,-74.813,0.2610253691673279,0.20271126925945282,0.14850729703903198,0.10238614678382874,0.06640391051769257,0.04052392393350601,0.023249169811606407,0.012528684921562672,0.006311213597655296,0.002934558317065239,0.0012501674937084317,0.0004846130614168942,0.00016957957996055484,0.00005294977381709032,0.000014469124835159164,,,
SA(1.0),mean,10.978,-74.813,0.16237396001815796,0.12025731056928635,0.0834532082080841,0.05403518304228783,0.03260026127099991,0.018339943140745163,0.00963207334280014,0.0047202520072460175,0.0021496827248483896,0.0009029438951984048,0.0003463075845502317,0.00012021738075418398,0.000037501376937143505,0.000010474873306520749,,,,
SA(1.0),quantile-0.15,10.978,-74.813,0.08932717889547348,0.06700360029935837,0.04679970443248749,0.030122999101877213,0.017846597358584404,0.009693305008113384,0.0048806071281433105,0.002249170793220401,0.0008702841005288064,0.00029170786729082465,0.00008088810136541724,0.00001723860259517096,,,,,,
SA(1.0),quantile-0.85,10.978,-74.813,0.2049907147884369,0.15235905349254608,0.10686134546995163,0.07049155980348587,0.0436268225312233,0.025288190692663193,0.013709512539207935,0.006936590652912855,0.003257026895880699,0.0014085876755416393,0.0005557591211982071,0.00019778573187068105,0.0000626885230303742,0.00001738609716994688,,,,
