# Layer: hcurves-10y
# Investigation time: 1.0
imt,stat,lat,lon,iml_0.001,iml_0.0015656065579430964,iml_0.0024511238942744305,iml_0.0038374956432070686,iml_0.0060080083450830485,iml_0.009406177265238874,iml_0.014726372811633234,iml_0.023055705848607912,iml_0.036096164274587554,iml_0.05651239150488561,iml_0.08847617074509666,iml_0.13851887314021646,iml_0.21686605618721055,iml_0.3395269197619529,iml_0.531565572177533,iml_0.83222254577792,iml_1.3029330753380104,iml_2.039880567310154,iml_3.193650393601467,iml_5.0000000000000036
SA(2.0),quantile-0.85,4.536,-75.681,0.3110136389732361,0.23744575679302216,0.17109927535057068,0.11689601838588715,0.07449851930141449,0.04546069726347923,0.02633592300117016,0.014417117461562157,0.007604660000652075,0.003827154403552413,0.001763780484907329,0.0007299927528947592,0.0002516396052669734,0.00006764850695617497,0.00001812129994505085,,,,,
SA(2.5),mean,4.536,-75.681,0.23325161635875702,0.16909286379814148,0.11533510684967041,0.07371287792921066,0.0441136360168457,0.02479422278702259,0.01314308401197195,0.0065797967836260796,0.0030934088863432407,0.001344751799479127,0.0005290588014759123,0.00018353364430367947,0.000054510990594280884,0.000013380541531660128,,,,,,
SA(2.5),quantile-0.15,4.536,-75.681,0.21285085380077362,0.1527480185031891,0.10230200737714767,0.06276198476552963,0.03520899638533592,0.018566811457276344,0.00911921076476574,0.003930979408323765,0.0015483605675399303,0.0005668148514814675,0.00019119503849651664,0.00005507669266080484,0.000015115632777451538,,,,,,,
SA(2.5),quantile-0.85,4.536,-75.681,0.2499176263809204,0.18366074562072754,0.12772879004478455,0.08361896872520447,0.052425749599933624,0.031025713309645653,0.017430659383535385,0.009597177617251873,0.005059829447418451,0.002522628055885434,0.0010918223997578025,0.0004037235048599541,0.0001236935640918091,0.000029454397008521482,,,,,,
SA(3.0),mean,4.536,-75.681,0.19276711344718933,0.13500232994556427,0.08871519565582275,0.05461244657635689,0.03156876191496849,0.017217237502336502,0.008893106132745743,0.00434472132474184,0.0019858391024172306,0.0008334072772413492,0.0003141867637168616,0.00010386484063928947,0.000029374414225458167,,,,,,,
SA(3.0),quantile-0.15,4.536,-75.681,0.1776529848575592,0.1200285330414772,0.07585429400205612,0.044508542865514755,0.024523457512259483,0.012390191666781902,0.0055627659894526005,0.0023774539586156607,0.0009485745104029775,0.0003152797289658338,0.00009415476233698428,0.000026693931431509554,,,,,,,,
SA(3.0),quantile-0.85,4.536,-75.681,0.20623020827770233,0.14743204414844513,0.09923597425222397,0.0641215369105339,0.03861091658473015,0.02225193940103054,0.012503412552177906,0.0068426881916821,0.0035055961925536394,0.0016036147717386484,0.0006546205841004848,0.0002112911461153999,0.00006565593503182754,0.000018536740753916092,,,,,,
SA(4.0),mean,4.536,-75.681,0.1361035853624344,0.09011676907539368,0.0560288280248642,0.03280682489275932,0.01818159781396389,0.009573964402079582,0.004782862961292267,0.002242105780169368,0.0009676130139268935,0.0003757647064048797,0.00012796849478036165,0.0000371394598914776,,,,,,,,
SA(4.0),quantile-0.15,4.536,-75.681,0.12298611551523209,0.07885344326496124,0.04744885861873627,0.02558775432407856,0.01304814126342535,0.006245319731533527,0.0025995359756052494,0.0009637658949941397,0.00031954265432432294,0.00010170583118451759,0.000029355620426940732,,,,,,,,,
SA(4.0),quantile-0.85,4.536,-75.681,0.1475333720445633,0.09991093724966049,0.06511690467596054,0.039534419775009155,0.023681925609707832,0.013882233761250973,0.0077037871815264225,0.003937483299523592,0.0018754949560388923,0.0007934661116451025,0.00028977138572372496,0.00009643071825848892,0.000025962581275962293,,,,,,,
SA(5.0),mean,4.536,-75.681,0.09850038588047028,0.06234300509095192,0.03723031282424927,0.021090563386678696,0.011392186395823956,0.005873813293874264,0.002870655618607998,0.001309808692894876,0.0005475353100337088,0.00020569900516420603,0.00006788105383748189,0.00001894428532978054,,,,,,,,
SA(5.0),quantile-0.15,4.536,-75.681,0.08707266300916672,0.05209106206893921,0.0296484287828207,0.015396208502352238,0.007326299790292978,0.003194189164787531,0.0012456966796889901,0.00043978114263154566,0.0001433867000741884,0.000042365365516161546,0.000010164300874748733,,,,,,,,,
SA(5.0),quantile-0.85,4.536,-75.681,0.10865645855665207,0.0715891569852829,0.04563821852207184,0.027571870014071465,0.016451703384518623,0.009267188608646393,0.005011951085180044,0.0025108130648732185,0.0012209737906232476,0.0005329787381924689,0.00020474092161748558,0.00006707081774948165,0.00001769215305102989,,,,,,,
