# Layer: hcurves-10y
# Investigation time: 1.0
imt,stat,lat,lon,iml_0.001,iml_0.0015656065579430964,iml_0.0024511238942744305,iml_0.0038374956432070686,iml_0.0060080083450830485,iml_0.009406177265238874,iml_0.014726372811633234,iml_0.023055705848607912,iml_0.036096164274587554,iml_0.05651239150488561,iml_0.08847617074509666,iml_0.13851887314021646,iml_0.21686605618721055,iml_0.3395269197619529,iml_0.531565572177533,iml_0.83222254577792,iml_1.3029330753380104,iml_2.039880567310154,iml_3.193650393601467
PGA,mean,1.618,-75.609,0.420703649520874,0.3552624583244324,0.2868954837322235,0.22105786204338074,0.16199471056461334,0.11225635558366776,0.07294729351997375,0.04403376579284668,0.02447725459933281,0.012445112690329552,0.005772459786385298,0.002455421257764101,0.0009698863141238689,0.00035713467514142394,0.00011987113975919783,0.00003477914651739411,,,
PGA,quantile-0.15,1.618,-75.609,0.3840981423854828,0.3230730891227722,0.2568106949329376,0.1959725320339203,0.14313636720180511,0.09812075644731522,0.06282776594161987,0.036119718104600906,0.018605725839734077,0.008482632227241993,0.003409065306186676,0.0012181805213913321,0.0003993508289568126,0.00012332122423686087,0.000036469384212978184,,,,
PGA,quantile-0.85,1.618,-75.609,0.4714930057525635,0.40043818950653076,0.3240271210670471,0.24738721549510956,0.18188314139842987,0.1270301192998886,0.0824480950832367,0.051208849996328354,0.03076939843595028,0.016811326146125793,0.008232609368860722,0.003949119243770838,0.0017584824236109853,0.0007419834146276116,0.0002640609163790941,0.00009162707283394411,0.000018043470845441334,,
SA(0.1),mean,1.618,-75.609,0.4788571000099182,0.42743608355522156,0.36842674016952515,0.30594968795776367,0.24439191818237305,0.18733251094818115,0.13714681565761566,0.09518995881080627,0.06204472482204437,0.03760697320103645,0.021019702777266502,0.010778502561151981,0.005071695894002914,0.002202831907197833,0.0008901951950974762,0.0003348863101564348,0.00011537429236341268,0.000035354456485947594,
SA(0.1),quantile-0.15,1.618,-75.609,0.43696150183677673,0.3834792673587799,0.32858729362487793,0.26897403597831726,0.21342457830905914,0.1646304428577423,0.1184016689658165,0.08026845008134842,0.0512557215988636,0.02985747531056404,0.01580020599067211,0.0074172718450427055,0.003086526645347476,0.001120631000958383,0.0003543601487763226,0.0000970763576333411,0.000022996853658696637,,
SA(0.1),quantile-0.85,1.618,-75.609,0.5459529757499695,0.49507495760917664,0.4319016635417938,0.3622035086154938,0.29131919145584106,0.22359749674797058,0.1634974330663681,0.11525706946849823,0.07451885938644409,0.043922536075115204,0.025643713772296906,0.013737238012254238,0.007624295074492693,0.004040638450533152,0.0019917557947337627,0.000898734899237752,0.00036226739757694304,0.00008837618952384219,0.000033918520784936845
SA(0.2),mean,1.618,-75.609,0.5006393790245056,0.4506567418575287,0.3899305462837219,0.3231070935726166,0.25580987334251404,0.19308216869831085,0.13843268156051636,0.09372258931398392,0.059436310082674026,0.035005006939172745,0.018999407067894936,0.009447707794606686,0.004293838050216436,0.0017894862685352564,0.0006895689875818789,0.0002459192764945328,0.00007952093437779695,0.000022368725694832392,
SA(0.2),quantile-0.15,1.618,-75.609,0.4618847370147705,0.4144008457660675,0.35554730892181396,0.29388314485549927,0.23256145417690277,0.17674291133880615,0.1254497915506363,0.08395491540431976,0.051716938614845276,0.028506260365247726,0.014190168119966984,0.006326657719910145,0.0025989084970206022,0.0009745394927449524,0.00032653845846652985,0.00009725612471811473,0.00002576566839707084,,
SA(0.2),quantile-0.85,1.618,-75.609,0.5577352046966553,0.5085457563400269,0.44404157996177673,0.3696880638599396,0.29172956943511963,0.21874472498893738,0.15418235957622528,0.10464095324277878,0.06623150408267975,0.04120876267552376,0.023894457146525383,0.012651951052248478,0.00623783515766263,0.002857799641788006,0.0012380749685689807,0.00048699343460612,0.0001705411559669301,0.00005167368726688437,0.000013019620382692665
SA(0.3),mean,1.618,-75.609,0.49150586128234863,0.4367196261882782,0.3715607225894928,0.30143851041793823,0.232393279671669,0.16963928937911987,0.11668610572814941,0.07513510435819626,0.0449591800570488,0.024838648736476898,0.012604059651494026,0.005852603353559971,0.0024869758635759354,0.0009737755754031241,0.0003539627941790968,0.00011848331632791087,0.00003537536031217314,,
SA(0.3),quantile-0.15,1.618,-75.609,0.4534391164779663,0.4047900438308716,0.34685298800468445,0.28404635190963745,0.2188514769077301,0.15784652531147003,0.10772456228733063,0.06898833066225052,0.038402605801820755,0.01921152137219906,0.008642090484499931,0.0035159396938979626,0.001290263026021421,0.000436430040281266,0.0001406859519192949,0.000043295800423948094,0.000012907671589346137,,
SA(0.3),quantile-0.85,1.618,-75.609,0.5345058441162109,0.47577768564224243,0.40390342473983765,0.3245246112346649,0.2479507476091385,0.17991146445274353,0.12702344357967377,0.0811719000339508,0.05162520334124565,0.030884506180882454,0.017098046839237213,0.00858793593943119,0.003930420149117708,0.0016183698317036033,0.0006339687970466912,0.00021043217566329986,0.00006552274862769991,0.000017408672647434287,
SA(0.5),mean,1.618,-75.609,0.4544021785259247,0.39173683524131775,0.32221469283103943,0.251334547996521,0.18459072709083557,0.1266729235649109,0.08059558272361755,0.047249242663383484,0.02544430084526539,0.012583429925143719,0.005721887573599815,0.002399927005171776,0.0009363277931697667,0.00034301390405744314,0.0001172617994598113,0.00003620828647399321,,,
SA(0.5),quantile-0.15,1.618,-75.609,0.4221019744873047,0.3669224977493286,0.30391255021095276,0.23334579169750214,0.16774685680866241,0.11324808746576309,0.06960181146860123,0.03843818977475166,0.019112680107355118,0.008381088264286518,0.0033723553642630577,0.0011940236436203122,0.00041271885856986046,0.00013170126476325095,0.00003945257776649669,0.00001112277550419094,,,
SA(0.5),quantile-0.85,1.618,-75.609,0.47650301456451416,0.4123937785625458,0.3462490439414978,0.27716976404190063,0.2048192024230957,0.14143337309360504,0.09149042516946793,0.05502943694591522,0.03144027665257454,0.017278358340263367,0.00847751647233963,0.003878416959196329,0.0016679383115842938,0.0006470705266110599,0.00022494695440400392,0.0000674493276164867,0.00001600904761289712,,
SA(0.7),mean,1.618,-75.609,0.39848801493644714,0.33144932985305786,0.2621639370918274,0.19552861154079437,0.13627314567565918,0.08801314979791641,0.05236269533634186,0.028637059032917023,0.014417335391044617,0.006699063815176487,0.0028776044491678476,0.0011457584332674742,0.00042501019197516143,0.00014622209710069,0.000045726887037744746,0.000012615339073818177,,,
