TR,MMean,RMean,Vs30
31,6.85977831275765,101.07027419280104,760
225,7.018857249959764,51.53379547457625,760
475,6.991864977608652,35.321626741373294,760
975,6.964722781628355,23.95976638066866,760
2475,6.953592350627191,15.533437765688845,760
