TR,MMean,RMean,Vs30
31,6.417094210266922,85.71720901549038,760
225,6.502818643458281,55.16490988615226,760
475,6.5374916930034255,45.530565679585536,760
975,6.571731342289962,37.18401149563764,760
2475,6.616442327762075,28.062890111912196,760
