TR,MMean,RMean,Vs30
31,6.776178025371978,137.12767308733004,760
225,6.873774164404763,79.67077310582422,760
475,6.882456506910426,58.53887551930553,760
975,6.89164026819149,41.506547920831515,760
2475,6.9100164723722335,26.09433343686465,760
