TR,MMean,RMean,Vs30
31,6.96366991899956,106.10333310766434,760
225,7.357240602057079,89.65458242348774,760
475,7.458040689081591,85.98763013680536,760
975,7.538175104058942,82.98916208799837,760
2475,7.615769669393373,79.838784918474,760
