TR,MMean,RMean,Vs30
31,7.240256542383624,117.8311332337623,760
225,7.913890277838586,87.65639560992085,760
475,8.06562152771547,80.35227008745176,760
975,8.161113759962833,75.11176668849917,760
2475,8.233326747155829,69.97299108238202,760
