# Layer: hcurves-10y
# Investigation time: 1.0
imt,stat,lat,lon,iml_0.001,iml_0.0015656065579430964,iml_0.0024511238942744305,iml_0.0038374956432070686,iml_0.0060080083450830485,iml_0.009406177265238874,iml_0.014726372811633234,iml_0.023055705848607912,iml_0.036096164274587554,iml_0.05651239150488561,iml_0.08847617074509666,iml_0.13851887314021646,iml_0.21686605618721055,iml_0.3395269197619529,iml_0.531565572177533,iml_0.83222254577792,iml_1.3029330753380104,iml_2.039880567310154,iml_3.193650393601467,iml_5.0000000000000036
SA(1.5),quantile-0.85,1.212,-77.279,0.35627537965774536,0.28201672434806824,0.22080601751804352,0.16374437510967255,0.11448550969362259,0.07738927751779556,0.04778005927801132,0.02778915874660015,0.015341278165578842,0.007738466374576092,0.0036595044657588005,0.0016335980035364628,0.0006415281677618623,0.00022902704949956387,0.00006684090476483107,0.000025082123102038167,,,,
SA(2.0),mean,1.212,-77.279,0.26253455877304077,0.20572878420352936,0.15250574052333832,0.10608577728271484,0.06888704001903534,0.0416656918823719,0.023471128195524216,0.01231030747294426,0.005998916458338499,0.0027059682179242373,0.00112402334343642,0.00042507119360379875,0.0001428240502718836,0.000041132530895993114,,,,,,
SA(2.0),quantile-0.15,1.212,-77.279,0.2404693216085434,0.18927662074565887,0.13974560797214508,0.09337064623832703,0.05748654529452324,0.03288291394710541,0.01739095337688923,0.00856117531657219,0.003854834008961916,0.00149796053301543,0.0005132965161465108,0.00014952343190088868,0.0000408983942179475,,,,,,,
SA(2.0),quantile-0.85,1.212,-77.279,0.28603503108024597,0.22467759251594543,0.1657772958278656,0.11877075582742691,0.079465351998806,0.04985275864601135,0.030199812725186348,0.017193151637911797,0.00913071446120739,0.0043656062334775925,0.0020114965736865997,0.0008239024900831282,0.0003123910864815116,0.00010373853729106486,0.000034017830330412835,,,,,
SA(2.5),mean,1.212,-77.279,0.2181197553873062,0.1645454466342926,0.11687646061182022,0.0777740553021431,0.048394978046417236,0.028171436861157417,0.015352766960859299,0.007825332693755627,0.0037180583458393812,0.0016382754547521472,0.000663055048789829,0.00024143006885424256,0.00007623652345500886,0.000019977935153292492,,,,,,
SA(2.5),quantile-0.15,1.212,-77.279,0.19936539232730865,0.15445880591869354,0.10618865489959717,0.06810155510902405,0.0394650399684906,0.021957293152809143,0.011124474927783012,0.004978498909622431,0.002049022587016225,0.0007386528304778039,0.0002425262937322259,0.0000721517571946606,0.0000205031901714392,,,,,,,
SA(2.5),quantile-0.85,1.212,-77.279,0.2343134880065918,0.17632170021533966,0.12865373492240906,0.08737660944461823,0.05679839849472046,0.035121094435453415,0.02058730460703373,0.011396616697311401,0.006020051892846823,0.0028918604366481304,0.0012986611109226942,0.0005111512145958841,0.00017034029588103294,0.00004875397644354962,0.000010343997928430326,,,,,
SA(3.0),mean,1.212,-77.279,0.18379299342632294,0.13381248712539673,0.09151475131511688,0.05868103727698326,0.035299140959978104,0.019948026165366173,0.010589320212602615,0.005267442669719458,0.002446046331897378,0.00105567229911685,0.0004186974256299436,0.00014870110317133367,0.00004529805664788,0.000011154460480611306,,,,,,
SA(3.0),quantile-0.15,1.212,-77.279,0.16855381429195404,0.12199089676141739,0.08027808368206024,0.049476251006126404,0.028804143890738487,0.014726069755852222,0.00711692962795496,0.003095214022323489,0.0011906184954568744,0.00041219848208129406,0.00012245734978932887,0.00003499344165902585,,,,,,,,
SA(3.0),quantile-0.85,1.212,-77.279,0.19603799283504486,0.14359603822231293,0.1005917564034462,0.06772302091121674,0.04299209639430046,0.02593875862658024,0.014848630875349045,0.008078358136117458,0.004110018257051706,0.001971977995708585,0.0008640444721095264,0.0003367591998539865,0.00011215249105589464,0.000029258029826451093,,,,,,
SA(4.0),mean,1.212,-77.279,0.13324937224388123,0.09171649068593979,0.05948778614401817,0.03642116114497185,0.02107338421046734,0.011499008163809776,0.005884525366127491,0.002808816498145461,0.0012459064600989223,0.0005090290796943009,0.00018733783508650959,0.00005965339732938446,0.00001545298619021196,,,,,,,
SA(4.0),quantile-0.15,1.212,-77.279,0.12251944094896317,0.08395259082317352,0.051726922392845154,0.03033469431102276,0.016344984993338585,0.007879311218857765,0.0033368831500411034,0.0013156842906028032,0.00045347335981205106,0.00014375151658896357,0.000039929924241732806,0.000010313314305676613,,,,,,,,
SA(4.0),quantile-0.85,1.212,-77.279,0.14213263988494873,0.10068218410015106,0.06780753284692764,0.044148657470941544,0.027825897559523582,0.015966298058629036,0.008920538239181042,0.00481262756511569,0.0024697845801711082,0.0011540359118953347,0.0004739464202430099,0.0001639238907955587,0.0000437598027929198,,,,,,,
SA(5.0),mean,1.212,-77.279,0.09854378551244736,0.06500045210123062,0.04065999761223793,0.024178847670555115,0.013653396628797054,0.007284402381628752,0.003654172644019127,0.0017201602458953857,0.0007563213584944606,0.0003054525004699826,0.0001094609615392983,0.000033079348213505,,,,,,,,
SA(5.0),quantile-0.15,1.212,-77.279,0.08973827958106995,0.0579196959733963,0.0340242013335228,0.01870906911790371,0.00934640597552061,0.004254645202308893,0.0017588138580322266,0.0006453454261645675,0.00020941064576618373,0.00006028221105225384,0.00001561591307108756,,,,,,,,,
SA(5.0),quantile-0.85,1.212,-77.279,0.10817339271306992,0.07175842672586441,0.048307742923498154,0.02999996766448021,0.018417125567793846,0.01093783974647522,0.006542881019413471,0.0036613482516258955,0.0018777938093990088,0.0008618127903901041,0.00034219989902339876,0.00011265469947829843,0.000028866594220744446,,,,,,,
