TR,MMean,RMean,Vs30
31,,,760
225,5.63313823003062,116.10908643986632,760
475,5.654468956642035,84.8923298660169,760
975,5.667699894804711,63.11492591901277,760
2475,5.684362831050184,43.93046629752377,760
