TR,MMean,RMean,Vs30
31,,,760
225,5.590789755890533,156.1183823164789,760
475,5.6263657475788005,109.55476838540243,760
975,5.625415748666287,72.55861547580923,760
2475,5.624802287191149,42.99911749927614,760
