TR,MMean,RMean,Vs30
31,6.955230294888329,118.26851256467447,760
225,7.393190063303401,84.27479511662617,760
475,7.430128020388647,71.09920192365311,760
975,7.384592729122113,56.96495879329196,760
2475,7.241505471185341,37.632334174331476,760
