TR,MMean,RMean,Vs30
31,6.8682190909064404,114.12944428101089,760
225,7.219358373823792,85.34295354255543,760
475,7.266749019437696,73.30828336174424,760
975,7.257676428984714,59.72659008480713,760
2475,7.172224101347646,40.07990974821541,760
