# Layer: hcurves-10y
# Investigation time: 1.0
imt,stat,lat,lon,iml_0.001,iml_0.0015656065579430964,iml_0.0024511238942744305,iml_0.0038374956432070686,iml_0.0060080083450830485,iml_0.009406177265238874,iml_0.014726372811633234,iml_0.023055705848607912,iml_0.036096164274587554,iml_0.05651239150488561,iml_0.08847617074509666,iml_0.13851887314021646,iml_0.21686605618721055,iml_0.3395269197619529,iml_0.531565572177533,iml_0.83222254577792
PGA,mean,-4.198,-69.942,0.005353178363293409,0.004101276397705078,0.0030247231479734182,0.0021651252172887325,0.001514906412921846,0.001040405360981822,0.0007006684900261462,0.00045904546277597547,0.0002883944835048169,0.0001706486364128068,0.00009330638567917049,0.00004622722917702049,0.000020310737454565242,,,
PGA,quantile-0.15,-4.198,-69.942,0.0039378502406179905,0.002935481956228614,0.002126933541148901,0.0015149324899539351,0.0010682038264349103,0.0007466089446097612,0.0005142593872733414,0.00034424898331053555,0.000219488370930776,0.00013036603922955692,0.00007061973883537576,0.00003414805178181268,0.000014359231499838643,,,
PGA,quantile-0.85,-4.198,-69.942,0.006776607129722834,0.005237448029220104,0.003849949687719345,0.0027126246131956577,0.0018482593586668372,0.0012274341424927115,0.0007974733016453683,0.0005051104817539454,0.0003239991783630103,0.0002001570101128891,0.00011317632743157446,0.000056981793022714555,0.000024843930077622645,,,
SA(0.1),mean,-4.198,-69.942,0.006757787428796291,0.005566101986914873,0.004403980448842049,0.003363864729180932,0.002495196182280779,0.0018074923427775502,0.0012842019787058234,0.000895863224286586,0.0006111118709668517,0.0004035784222651273,0.00025427568471059203,0.00015027109475340694,0.00008184128819266334,0.000040346989408135414,0.000017666588973952457,
SA(0.1),quantile-0.15,-4.198,-69.942,0.005191681440919638,0.004128813743591309,0.0031655479688197374,0.002360512735322118,0.0017259361920878291,0.0012440514983609319,0.0008855152991600335,0.0006205040845088661,0.00042395276250317693,0.00027791192405857146,0.00017128938634414226,0.0000971950648818165,0.00004972689930582419,0.000022419211745727807,,
SA(0.1),quantile-0.85,-4.198,-69.942,0.00879553984850645,0.0074630603194236755,0.006021485663950443,0.004636529833078384,0.0034284060820937157,0.002453186549246311,0.0017125526210293174,0.0011730951955541968,0.0007889934931881726,0.000517914944794029,0.00032798288157209754,0.00019746784528251737,0.00011127734615001827,0.00005777165642939508,0.00002716321250773035,0.000011340851415297948
SA(0.2),mean,-4.198,-69.942,0.007364677730947733,0.006134035997092724,0.00486250314861536,0.0036852138582617044,0.0026890402659773827,0.0019038885366171598,0.0013166137505322695,0.0008919915999285877,0.0005903656710870564,0.0003781462146434933,0.0002310368581674993,0.00013236075756140053,0.00006982205377425998,0.00003327626473037526,0.000014035332242201548,
SA(0.2),quantile-0.15,-4.198,-69.942,0.005896477028727531,0.004785560071468353,0.003699704073369503,0.0027486016042530537,0.0019823871552944183,0.001401516841724515,0.0009769690223038197,0.0006713566253893077,0.0004513796011451632,0.000292573357000947,0.00017931689217220992,0.00010179456148762256,0.000052440260333241895,0.000023995111405383795,,
SA(0.2),quantile-0.85,-4.198,-69.942,0.009202186018228531,0.007859590463340282,0.006327010691165924,0.00480898842215538,0.0034712229389697313,0.0023981535341590643,0.0015997192822396755,0.0010376351419836283,0.0006556679145433009,0.00041290619992651045,0.0002712139394134283,0.00016646506264805794,0.00009329622844234109,0.00004664066727855243,0.000020305658836150542,
SA(0.3),mean,-4.198,-69.942,0.007093151565641165,0.005780739709734917,0.004471878055483103,0.003302616998553276,0.00234627490863204,0.0016160124214366078,0.001085386611521244,0.0007116455817595124,0.0004530733567662537,0.00027685085660777986,0.00015982691547833383,0.00008565137977711856,0.00004182984048384242,0.00001826001243898645,,
SA(0.3),quantile-0.15,-4.198,-69.942,0.005677232053130865,0.0045625148341059685,0.0034932352136820555,0.0025693003553897142,0.0018329701852053404,0.0012800587574020028,0.0008794381283223629,0.0005545996828004718,0.00033851678017526865,0.00019846874056383967,0.00010996439232258126,0.000056505952670704573,0.00002639233753143344,0.000010978576938214246,,
SA(0.3),quantile-0.85,-4.198,-69.942,0.008498691022396088,0.006987611297518015,0.005398839712142944,0.0039357529021799564,0.00272480514831841,0.0018048865022137761,0.001152411219663918,0.0007591411704197526,0.0004921038635075092,0.00031882181065157056,0.00019458991300780326,0.00010946059774141759,0.000055487493227701634,0.00002478508213243913,,
SA(0.5),mean,-4.198,-69.942,0.006208081264048815,0.004850993398576975,0.0035973633639514446,0.0025456994771957397,0.0017298597376793623,0.0011353190056979656,0.0007217689999379218,0.00044363626511767507,0.00026163141592405736,0.00014620479487348348,0.00007624799764016643,0.00003649619247880764,0.000015755402273498476,,,
SA(0.5),quantile-0.15,-4.198,-69.942,0.004891513846814632,0.0037876777350902557,0.0027992227114737034,0.0019732837099581957,0.001300255418755114,0.0008232886902987957,0.0005027999286539853,0.00029609407647512853,0.00016720531857572496,0.00008960135892266408,0.000044943561078980565,0.00002075130760204047,,,,
SA(0.5),quantile-0.85,-4.198,-69.942,0.006822975818067789,0.005255436059087515,0.0038171298801898956,0.0026531186886131763,0.0018608149839565158,0.001256395480595529,0.000819802051410079,0.0005165567272342741,0.00031177292112261057,0.00017752827261574566,0.00009353140194434673,0.00004481185169424862,0.0000198302495846292,,,
SA(0.7),mean,-4.198,-69.942,0.004989746492356062,0.0037384789902716875,0.0026723258197307587,0.0018307699356228113,0.0012070211814716458,0.0007673843065276742,0.0004698323900811374,0.00027543259784579277,0.00015306934074033052,0.0000795985251897946,0.00003816134267253801,0.000016594967746641487,,,,
