# Layer: hcurves-10y
# Investigation time: 1.0
imt,stat,lat,lon,iml_0.001,iml_0.0015656065579430964,iml_0.0024511238942744305,iml_0.0038374956432070686,iml_0.0060080083450830485,iml_0.009406177265238874,iml_0.014726372811633234,iml_0.023055705848607912,iml_0.036096164274587554,iml_0.05651239150488561,iml_0.08847617074509666,iml_0.13851887314021646,iml_0.21686605618721055,iml_0.3395269197619529,iml_0.531565572177533,iml_0.83222254577792,iml_1.3029330753380104,iml_2.039880567310154,iml_3.193650393601467,iml_5.0000000000000036
SA(2.0),mean,2.460,-76.599,0.2854830026626587,0.2263871431350708,0.17023566365242004,0.12015269696712494,0.07891419529914856,0.04796299710869789,0.02690703235566616,0.013907100073993206,0.006596629973500967,0.00285165524110198,0.0011124096345156431,0.00038754669367335737,0.00011899654055014253,0.00003165895031997934,,,,,,
SA(2.0),quantile-0.15,2.460,-76.599,0.2611655294895172,0.2085154950618744,0.15191411972045898,0.10416099429130554,0.06509695947170258,0.0381670743227005,0.019900774583220482,0.00971983466297388,0.00442034937441349,0.0017592564690858126,0.0006464596372097731,0.00020053144544363022,0.00005380334550864063,0.00001119370608648751,,,,,,
SA(2.0),quantile-0.85,2.460,-76.599,0.3085521161556244,0.24526147544384003,0.18877635896205902,0.1363091617822647,0.0916728600859642,0.05844473838806152,0.03388960286974907,0.018479980528354645,0.009154830127954483,0.00419517420232296,0.001761332736350596,0.0006559983012266457,0.00022342999000102282,0.00006468414358096197,0.000016443715139757842,,,,,
SA(2.5),mean,2.460,-76.599,0.23958997428417206,0.18319019675254822,0.13197490572929382,0.08884324133396149,0.055581629276275635,0.032231852412223816,0.017300736159086227,0.00857214629650116,0.003899906761944294,0.0016160173108801246,0.0006044490146450698,0.00020175256941001862,0.00005898212839383632,0.000014683951121696737,,,,,,
SA(2.5),quantile-0.15,2.460,-76.599,0.22236929833889008,0.16664843261241913,0.11697555333375931,0.0748390406370163,0.04487454891204834,0.02522180788218975,0.012562491931021214,0.005643764510750771,0.002449675230309367,0.0009410686325281858,0.00030879146652296185,0.00009366067388327792,0.00002486615994712338,,,,,,,
SA(2.5),quantile-0.85,2.460,-76.599,0.25497204065322876,0.19915027916431427,0.14812934398651123,0.1016998291015625,0.06538848578929901,0.03944055363535881,0.02199188992381096,0.011498887091875076,0.005630144849419594,0.0024818044621497393,0.0010368452640250325,0.0003794837975874543,0.00011425567208789289,0.00003066018325625919,,,,,,
SA(3.0),mean,2.460,-76.599,0.204001784324646,0.15059822797775269,0.1042584478855133,0.06730443984270096,0.04039720445871353,0.022510675713419914,0.01161806657910347,0.0055274199694395065,0.0024069175124168396,0.0009537538280710578,0.0003427752526476979,0.00011100659321527928,0.00003187627225997858,,,,,,,
SA(3.0),quantile-0.15,2.460,-76.599,0.1860208362340927,0.13226136565208435,0.08831895142793655,0.05563628673553467,0.0326196663081646,0.016846463084220886,0.0082328412681818,0.0036661506164819,0.0015031336806714535,0.0005297912866808474,0.00016210485773626715,0.00004513659587246366,0.000011688312952173874,,,,,,,
SA(3.0),quantile-0.85,2.460,-76.599,0.21895503997802734,0.16521711647510529,0.11742794513702393,0.07861514389514923,0.04868921637535095,0.028320616111159325,0.015226089395582676,0.007618009578436613,0.0035179369151592255,0.001560852280817926,0.0005961846909485757,0.00020002124074380845,0.000060836431657662615,0.000017276172002311796,,,,,,
SA(4.0),mean,2.460,-76.599,0.15008287131786346,0.10442129522562027,0.06805522739887238,0.04147760570049286,0.023603979498147964,0.012488937936723232,0.006090907379984856,0.002708116080611944,0.0010902072535827756,0.0003974804130848497,0.00013138176291249692,0.00003906017809640616,0.00001011560652841581,,,,,,,
SA(4.0),quantile-0.15,2.460,-76.599,0.13557638227939606,0.09265159070491791,0.057261135429143906,0.033587828278541565,0.01807086355984211,0.009006909094750881,0.004091721028089523,0.0015693879686295986,0.0005711428239010274,0.00017167515761684626,0.00004888547118753195,0.000012385313311824575,,,,,,,,
SA(4.0),quantile-0.85,2.460,-76.599,0.16370458900928497,0.11807316541671753,0.07925190776586533,0.05060194432735443,0.030529215931892395,0.016903705894947052,0.008585631847381592,0.004053103271871805,0.0017062461702153087,0.0006689551519230008,0.00024508420028723776,0.00008362464723177254,0.000024609555111965165,,,,,,,
SA(5.0),mean,2.460,-76.599,0.11202891916036606,0.07426031678915024,0.046248096972703934,0.02704416960477829,0.014794918708503246,0.0075075821951031685,0.0034941022749990225,0.0014813379384577274,0.0005741490167565644,0.00020557384414132684,0.00006804351869504899,0.000020327812308096327,,,,,,,,
SA(5.0),quantile-0.15,2.460,-76.599,0.09787216037511826,0.06329401582479477,0.03840811550617218,0.020915063098073006,0.010586494579911232,0.0049165599048137665,0.0019683537539094687,0.000725724152289331,0.00024118731380440295,0.00006998584285611287,0.00001764025364536792,,,,,,,,,
SA(5.0),quantile-0.85,2.460,-76.599,0.12231817841529846,0.08439468592405319,0.056494712829589844,0.03463655710220337,0.019621990621089935,0.010248219594359398,0.0051716105081140995,0.00233089760877192,0.001004984718747437,0.00042225082870572805,0.00016548062558285892,0.000054492524213856086,0.000016676063751219772,,,,,,,
