TR,MMean,RMean,Vs30
31,6.715243465546811,222.51859573415746,760
225,7.383529324202865,226.1615233635004,760
475,7.571534422732328,230.6202438196483,760
975,7.687146676938396,231.61117357417575,760
2475,7.759502867625825,227.1420074872805,760
