TR,MMean,RMean,Vs30
31,6.36950134126805,184.41972777814107,760
225,6.444620066319024,132.1824592820849,760
475,6.434571537029133,115.30774244819115,760
975,6.406201573566961,99.65020730324882,760
2475,6.348047775383556,79.78122584464,760
