# Layer: disagg-40507
lat,lon,trt,imt,poe_0.032189,poe_0.004438,poe_0.002105,poe_0.001026,poe_0.000404
2.566,-72.639,Active Shallow Crust,PGA,0.031216466799378395,0.004378833808004856,0.002082829363644123,0.0010199473472312093,0.00040308956522494555
2.566,-72.639,Active Shallow Crust,SA(0.1),0.031739309430122375,0.0044066449627280235,0.002093374961987138,0.0010234733344987035,0.00040369023918174207
2.566,-72.639,Active Shallow Crust,SA(0.2),0.03113490343093872,0.004297648090869188,0.0020634240936487913,0.0010122820967808366,0.0004002565983682871
2.566,-72.639,Active Shallow Crust,SA(0.3),0.030488960444927216,0.004252324346452951,0.00202577980235219,0.0009937561117112637,0.0003966311924159527
2.566,-72.639,Active Shallow Crust,SA(0.5),0.030148817226290703,0.004206187091767788,0.002009470947086811,0.000981962657533586,0.00039407500298693776
2.566,-72.639,Active Shallow Crust,SA(0.7),0.029636045917868614,0.004122490994632244,0.0019798814319074154,0.0009734417544677854,0.00038857568870298564
2.566,-72.639,Active Shallow Crust,SA(1.0),0.028986824676394463,0.003925599157810211,0.0018867608159780502,0.0009337309747934341,0.0003744741843547672
2.566,-72.639,Active Shallow Crust,SA(1.5),0.02879246138036251,0.0038398224860429764,0.0018360730027779937,0.0009062522440217435,0.00036378440563566983
2.566,-72.639,Active Shallow Crust,SA(2.0),0,0.0035956192295998335,0.0016990245785564184,0.0008336181635968387,0.0003331802145112306
2.566,-72.639,Active Shallow Crust,SA(2.5),0,0.0036741169169545174,0.001723750145174563,0.0008326492388732731,0.00033345623523928225
2.566,-72.639,Active Shallow Crust,SA(3.0),0,0.003796525066718459,0.001812345115467906,0.0008947270107455552,0.00035903940442949533
2.566,-72.639,Active Shallow Crust,SA(4.0),0,0.004048175178468227,0.0019353424431756139,0.0009471276425756514,0.00038172281347215176
2.566,-72.639,Active Shallow Crust,SA(5.0),0,0.004226353019475937,0.0020331942941993475,0.0010030182311311364,0.0003994909639004618
2.566,-72.639,Deep Seismicity,PGA,0.0006155144074000418,0.00002066800334432628,0.000003464095243543852,2.622679744490597e-7,0
2.566,-72.639,Deep Seismicity,SA(0.1),0.00035198876867070794,0.00000993860976450378,0.0000014144287661110866,4.403979758649257e-8,0
2.566,-72.639,Deep Seismicity,SA(0.2),0.0006852543447166681,0.00003928835940314457,0.000009999212124967016,0.000001880226818684605,2.456024006391999e-8
2.566,-72.639,Deep Seismicity,SA(0.3),0.000968466280028224,0.00007219577673822641,0.000020721254259115085,0.0000050292437663301826,3.592101620597532e-7
2.566,-72.639,Deep Seismicity,SA(0.5),0.001173897529952228,0.00009144010982709005,0.00002694089744181838,0.000006838433364464436,6.260749501052487e-7
2.566,-72.639,Deep Seismicity,SA(0.7),0.0013907401589676738,0.00012275819608476013,0.000038730147934984416,0.000010891898455156479,0.0000013370961369219003
2.566,-72.639,Deep Seismicity,SA(1.0),0.0017300002509728074,0.00018915602413471788,0.00006649205170106143,0.00002163732824556064,0.0000037890561088715913
2.566,-72.639,Deep Seismicity,SA(1.5),0.0019482168136164546,0.0002317229227628559,0.00008407844870816916,0.000028470331017160788,0.000005498538484971505
2.566,-72.639,Deep Seismicity,SA(2.0),0,0.000339561520377174,0.00013643242709804326,0.00005193792094360106,0.000012416631761880126
2.566,-72.639,Deep Seismicity,SA(2.5),0,0.0003253861505072564,0.00012820494885090739,0.00004723477104562335,0.000011122840987809468
2.566,-72.639,Deep Seismicity,SA(3.0),0,0.00024699323694221675,0.00009029414650285617,0.00003101753463852219,0.000006207337264640955
2.566,-72.639,Deep Seismicity,SA(4.0),0,0.00013991417654324323,0.00004235145024722442,0.000011549082955752965,0.0000014787447071284987
2.566,-72.639,Deep Seismicity,SA(5.0),0,0.0000683220278006047,0.000016685326045262627,0.0000034100442007911624,1.3362689799123473e-7
2.566,-72.639,Subduction Interface,PGA,0,0,0,0,0
2.566,-72.639,Subduction Interface,SA(0.1),0,0,0,0,0
2.566,-72.639,Subduction Interface,SA(0.2),0,0,0,0,0
2.566,-72.639,Subduction Interface,SA(0.3),0,0,0,0,0
2.566,-72.639,Subduction Interface,SA(0.5),0,0,0,0,0
2.566,-72.639,Subduction Interface,SA(0.7),0,0,0,0,0
2.566,-72.639,Subduction Interface,SA(1.0),0,0,0,0,0
2.566,-72.639,Subduction Interface,SA(1.5),0,0,0,0,0
2.566,-72.639,Subduction Interface,SA(2.0),0,0,0,0,0
2.566,-72.639,Subduction Interface,SA(2.5),0,0,0,0,0
2.566,-72.639,Subduction Interface,SA(3.0),0,0,0,0,0
2.566,-72.639,Subduction Interface,SA(4.0),0,0,0,0,0
2.566,-72.639,Subduction Interface,SA(5.0),0,0,0,0,0
2.566,-72.639,Subduction IntraSlab,PGA,0.0007401389302685857,0.000070898728154134,0.00002325977766304277,0.00000654102950647939,7.051552302073105e-7
2.566,-72.639,Subduction IntraSlab,SA(0.1),0.0004642665444407612,0.000036702149373013526,0.000011394031389500014,0.0000029648774670931743,2.2543289901477692e-7
2.566,-72.639,Subduction IntraSlab,SA(0.2),0.0007897799368947744,0.00010266109165968373,0.00004134821210755035,0.00001522599359304877,0.000003119814209640026
2.566,-72.639,Subduction IntraSlab,SA(0.3),0.0010374776320531964,0.00016417494043707848,0.00007121502858353779,0.000029115886718500406,0.0000075464822657522745
2.566,-72.639,Subduction IntraSlab,SA(0.5),0.0011900690151378512,0.00019930045527871698,0.00008893241465557367,0.000037426609196700156,0.00001059509850165341
