# Layer: hcurves-10y
# Investigation time: 1.0
imt,stat,lat,lon,iml_0.001,iml_0.0015656065579430964,iml_0.0024511238942744305,iml_0.0038374956432070686,iml_0.0060080083450830485,iml_0.009406177265238874,iml_0.014726372811633234,iml_0.023055705848607912,iml_0.036096164274587554,iml_0.05651239150488561,iml_0.08847617074509666,iml_0.13851887314021646,iml_0.21686605618721055,iml_0.3395269197619529,iml_0.531565572177533,iml_0.83222254577792
SA(0.7),quantile-0.15,2.566,-72.639,0.12090044468641281,0.08025133609771729,0.04842832684516907,0.026472028344869614,0.013157577253878117,0.005989796947687864,0.0025309522170573473,0.001016083755530417,0.0003996684681624174,0.00015514690312556922,0.00005176924969418906,0.00001800046993594151,,,,
SA(0.7),quantile-0.85,2.566,-72.639,0.1488303542137146,0.10515816509723663,0.07082949578762054,0.04610191285610199,0.028634563088417053,0.016772402450442314,0.009060093201696873,0.004430549684911966,0.0019282132852822542,0.0007338744471780956,0.000239850181969814,0.0000665661646053195,0.000015402763892780058,,,
SA(1.0),mean,2.566,-72.639,0.09388509392738342,0.061800260096788406,0.03825937211513519,0.02224312536418438,0.012058817781507969,0.006033888086676598,0.0027605106588453054,0.0011486487928777933,0.00043430979712866247,0.00014945365546736866,0.000047157554945442826,0.000013582035535364412,,,,
SA(1.0),quantile-0.15,2.566,-72.639,0.08087436854839325,0.04979433864355087,0.027995387092232704,0.014330425299704075,0.006680907681584358,0.0028660246171057224,0.0011596630793064833,0.0004593426128849387,0.00018068304052576423,0.00006654986646026373,0.000022779377104598098,,,,,
SA(1.0),quantile-0.85,2.566,-72.639,0.1033182144165039,0.07204461842775345,0.04835975542664528,0.0310820322483778,0.018845397979021072,0.01061481237411499,0.005475721322000027,0.0025324244052171707,0.001033429754897952,0.000365760934073478,0.00011073573114117607,0.00002803177085297648,,,,
SA(1.5),mean,2.566,-72.639,0.056640155613422394,0.035694144666194916,0.021252315491437912,0.011831008829176426,0.006078817415982485,0.002850587945431471,0.0012116781435906887,0.00046546428347937763,0.00016156320634763688,0.00005092620995128527,0.000014448308320424985,,,,,
SA(1.5),quantile-0.15,2.566,-72.639,0.04547661542892456,0.026707280427217484,0.014082064852118492,0.006762403063476086,0.0029625617899000645,0.001197106670588255,0.00045649995445273817,0.0001700581342447549,0.00006222417141543701,0.00002222653347416781,,,,,,
SA(1.5),quantile-0.85,2.566,-72.639,0.06516702473163605,0.04447876662015915,0.029360808432102203,0.018254706636071205,0.010554448701441288,0.005590431392192841,0.0026795302983373404,0.0011428315192461014,0.000427059771027416,0.00013575800403486937,0.000036288503906689584,,,,,
SA(2.0),mean,2.566,-72.639,0.037601109594106674,0.023021142929792404,0.0132278548553586,0.007027310784906149,0.003403253620490432,0.001487261732108891,0.0005824420950375497,0.0002037195226876065,0.00006389560439856723,0.000017899044905789196,,,,,,
SA(2.0),quantile-0.15,2.566,-72.639,0.0276348777115345,0.015307534486055374,0.007866624742746353,0.0036455465015023947,0.0015152136329561472,0.0005807187990285456,0.0002100851124851033,0.00007170536264311522,0.000024370639948756434,,,,,,,
SA(2.0),quantile-0.85,2.566,-72.639,0.045067861676216125,0.029981059953570366,0.018888218328356743,0.010989959351718426,0.0058289216831326485,0.00278226169757545,0.0011797021143138409,0.00043819198617711663,0.0001405721268383786,0.00003806245877058245,,,,,,
SA(2.5),mean,2.566,-72.639,0.026727398857474327,0.016004353761672974,0.008924052119255066,0.004561348352581263,0.00211051432415843,0.0008755642338655889,0.0003232461167499423,0.00010595055209705606,0.000030838742532068864,,,,,,,
SA(2.5),quantile-0.15,2.566,-72.639,0.018932120874524117,0.010088074021041393,0.0049041383899748325,0.0021545765921473503,0.0008556094253435731,0.00032017886405810714,0.00010705579188652337,0.000035192562791053206,0.00001167241862276569,,,,,,,
SA(2.5),quantile-0.85,2.566,-72.639,0.03480922430753708,0.022584887221455574,0.013612257316708565,0.007518128026276827,0.0037518711760640144,0.0016697549726814032,0.0006535190041176975,0.0002216729335486889,0.00006393805961124599,0.000015284667824744247,,,,,,
SA(3.0),mean,2.566,-72.639,0.020619457587599754,0.012171274982392788,0.006661649793386459,0.003333956701681018,0.0015093113761395216,0.0006124135688878596,0.0002209895319538191,0.00007064006058499217,0.000019792232706095092,,,,,,,
SA(3.0),quantile-0.15,2.566,-72.639,0.0133825046941638,0.006932716351002455,0.003273463575169444,0.0014115488156676292,0.0005623580073006451,0.0002097501273965463,0.00006896537524880841,0.000022097925466368906,,,,,,,,
SA(3.0),quantile-0.85,2.566,-72.639,0.02939540147781372,0.01885181851685047,0.011254469864070415,0.006163281854242086,0.00305404094979167,0.0013509142445400357,0.0005256491131149232,0.00017722883785609156,0.00005048256571171805,0.000011789401469286531,,,,,,
SA(4.0),mean,2.566,-72.639,0.013865933753550053,0.008050760254263878,0.0043261353857815266,0.002128672320395708,0.0009498888975940645,0.0003803052823059261,0.00013502451474778354,0.00004190012623439543,0.000011025513231288642,,,,,,,
SA(4.0),quantile-0.15,2.566,-72.639,0.0073240515775978565,0.003670827718451619,0.0016983931418508291,0.0007313544047065079,0.00029383713263086975,0.0001117635183618404,0.000034949800465255976,0.000010301204383722506,,,,,,,,
SA(4.0),quantile-0.85,2.566,-72.639,0.023105479776859283,0.01476821769028902,0.008789046667516232,0.00479921093210578,0.0023688459768891335,0.0010387841612100601,0.00039964925963431597,0.00013556909107137471,0.00003801840284722857,,,,,,,
SA(5.0),mean,2.566,-72.639,0.01007585134357214,0.0057588801719248295,0.0030497510451823473,0.0014836541377007961,0.0006569192628376186,0.0002618064172565937,0.00009273256728192791,0.000028619855584111065,,,,,,,,
SA(5.0),quantile-0.15,2.566,-72.639,0.004579479340463877,0.002259091241285205,0.0010430809343233705,0.0004520445363596082,0.00018452071526553482,0.0000642467275611125,0.000018827524399966933,,,,,,,,,
SA(5.0),quantile-0.85,2.566,-72.639,0.01862250454723835,0.011840987019240856,0.0070152804255485535,0.003743050852790475,0.0018313447944819927,0.000797203101683408,0.0003167247923556715,0.00010666460730135441,0.000030119113944238052,,,,,,,
