# Layer: hcurves-10y
# Investigation time: 1.0
imt,stat,lat,lon,iml_0.001,iml_0.0015656065579430964,iml_0.0024511238942744305,iml_0.0038374956432070686,iml_0.0060080083450830485,iml_0.009406177265238874,iml_0.014726372811633234,iml_0.023055705848607912,iml_0.036096164274587554,iml_0.05651239150488561,iml_0.08847617074509666,iml_0.13851887314021646,iml_0.21686605618721055,iml_0.3395269197619529,iml_0.531565572177533,iml_0.83222254577792
SA(0.7),mean,7.074,-70.748,0.43946513533592224,0.3573829233646393,0.2713848352432251,0.19012948870658875,0.12163551896810532,0.07061392813920975,0.03713851422071457,0.01770651713013649,0.007652257569134235,0.002983269514515996,0.001032436266541481,0.00030960660660639405,0.00007739893771940842,0.00001528547545603942,,
SA(0.7),quantile-0.15,7.074,-70.748,0.39095553755760193,0.3139980137348175,0.23820450901985168,0.16918809711933136,0.10543123632669449,0.0597277507185936,0.03028268739581108,0.013300525024533272,0.0047780354507267475,0.0014321939088404179,0.0003569504769984633,0.00007955749606480822,0.00001749118382576853,,,
SA(0.7),quantile-0.85,7.074,-70.748,0.4540027678012848,0.37310969829559326,0.2923290431499481,0.21356375515460968,0.14430245757102966,0.08944430947303772,0.05035633221268654,0.02541658654808998,0.011299886740744114,0.004350247792899609,0.0014237859286367893,0.00039214061689563096,0.00009023257007356733,0.000017328491594525985,,
SA(1.0),mean,7.074,-70.748,0.35283613204956055,0.2697516679763794,0.19156453013420105,0.1252177208662033,0.07488036155700684,0.04085877910256386,0.020318439230322838,0.009189710021018982,0.0037587713450193405,0.0013697787653654814,0.00043399559217505157,0.00011593275121413171,0.000024562217731727287,,,
SA(1.0),quantile-0.15,7.074,-70.748,0.31193509697914124,0.24121563136577606,0.17282725870609283,0.1077565848827362,0.06408482789993286,0.03290005773305893,0.015257371589541435,0.006370936054736376,0.002021498279646039,0.000529416895005852,0.00011859308870043606,0.000025887331503327005,,,,
SA(1.0),quantile-0.85,7.074,-70.748,0.3715798854827881,0.28557080030441284,0.21041512489318848,0.1462019830942154,0.08951865136623383,0.05162007734179497,0.02755877748131752,0.0136655168607831,0.005575576797127724,0.001946592004969716,0.0005715066799893975,0.00014422165986616164,0.00003235041367588565,,,
SA(1.5),mean,7.074,-70.748,0.24937903881072998,0.17661796510219574,0.11596547067165375,0.07031711935997009,0.03929779306054115,0.020182330161333084,0.009471392259001732,0.004021863453090191,0.0015182263450697064,0.000496734632179141,0.00013711754581891,0.000030169747333275154,,,,
SA(1.5),quantile-0.15,7.074,-70.748,0.22280767560005188,0.15502703189849854,0.10105863958597183,0.06021646410226822,0.03193844109773636,0.0159995686262846,0.006846277974545956,0.002509488957002759,0.000697567593306303,0.0001587974256835878,0.000033063959563151,,,,,
SA(1.5),quantile-0.85,7.074,-70.748,0.2688751518726349,0.19816958904266357,0.13315555453300476,0.08129548281431198,0.04784901440143585,0.025826167315244675,0.013153444044291973,0.005973803345113993,0.0021554569248110056,0.0006514509441331029,0.0001863034558482468,0.00004574906051857397,,,,
SA(2.0),mean,7.074,-70.748,0.18154221773147583,0.121898353099823,0.07609561830759048,0.044026702642440796,0.02349143847823143,0.011459645815193653,0.005049687810242176,0.0019748052582144737,0.0006683125393465161,0.00019053611322306097,0.00004380994141683914,,,,,
SA(2.0),quantile-0.15,7.074,-70.748,0.15719473361968994,0.10393968969583511,0.06294170022010803,0.035226769745349884,0.018491046503186226,0.008720027282834053,0.0036138275172561407,0.0011736296582967043,0.00029122247360646725,0.00006081986066419631,0.000012120204701204784,,,,,
SA(2.0),quantile-0.85,7.074,-70.748,0.2085069864988327,0.13922423124313354,0.08779128640890121,0.05181615799665451,0.028768351301550865,0.015189111232757568,0.0074663362465798855,0.0032827258110046387,0.0010816531721502542,0.00029416769393719733,0.00006361214036587626,0.000010495708920643665,,,,
SA(2.5),mean,7.074,-70.748,0.1349552422761917,0.08707430958747864,0.05248080566525459,0.029440607875585556,0.015245741233229637,0.007194532081484795,0.003038568887859583,0.0011203777976334095,0.00035069696605205536,0.00008997398981591687,0.000017861975720734335,,,,,
SA(2.5),quantile-0.15,7.074,-70.748,0.11776501685380936,0.07428693026304245,0.04311421513557434,0.023568248376250267,0.012240729294717312,0.005794832017272711,0.002333482727408409,0.0006976040895096958,0.00017419071809854358,0.00003843627928290516,,,,,,
SA(2.5),quantile-0.85,7.074,-70.748,0.14721225202083588,0.09543564915657043,0.05864356458187103,0.03333672136068344,0.0177156999707222,0.009131561033427715,0.0042823562398552895,0.0017345729283988476,0.0005205192137509584,0.0001256886316696182,0.000023168879124568775,,,,,
SA(3.0),mean,7.074,-70.748,0.10433060675859451,0.06554282456636429,0.03875615447759628,0.021479157730937004,0.011034068651497364,0.005161152686923742,0.0021453346125781536,0.000770951563026756,0.00023233398678712547,0.00005641663301503286,0.000010448879038449377,,,,,
SA(3.0),quantile-0.15,7.074,-70.748,0.09127168357372284,0.05705385282635689,0.032770540565252304,0.018066328018903732,0.009331627748906612,0.004330349154770374,0.001583288423717022,0.00047600941616110504,0.00012138556485297158,0.000027566324206418358,,,,,,
SA(3.0),quantile-0.85,7.074,-70.748,0.11294050514698029,0.07420159131288528,0.045068398118019104,0.025008471682667732,0.012787017039954662,0.006004653871059418,0.0026721868198364973,0.0010025216033682227,0.0002805889816954732,0.00007612285844516009,0.00001539975346531719,,,,,
SA(4.0),mean,7.074,-70.748,0.0694732517004013,0.04307394102215767,0.025471311062574387,0.01420815009623766,0.007323732133954763,0.0033971136435866356,0.001378890359774232,0.00047635252121835947,0.00013560331717599183,0.000030508230338455178,,,,,,
SA(4.0),quantile-0.15,7.074,-70.748,0.06151904538273811,0.03698404133319855,0.02197497896850109,0.012473171576857567,0.006581461988389492,0.0029620190616697073,0.0010687831090763211,0.00032901656231842935,0.00008644803165225312,0.00001745056033541914,,,,,,
SA(4.0),quantile-0.85,7.074,-70.748,0.07617637515068054,0.04798291251063347,0.029464561492204666,0.017048262059688568,0.008957473561167717,0.004245077725499868,0.0017530142795294523,0.0006195585592649877,0.00018313806504011154,0.000044800497562391683,,,,,,
SA(5.0),mean,7.074,-70.748,0.04987316206097603,0.031094340607523918,0.018598316237330437,0.010453692637383938,0.005376679357141256,0.0024633612483739853,0.000980574288405478,0.0003308813029434532,0.00009191897697746754,0.000020158908228040673,,,,,,
SA(5.0),quantile-0.15,7.074,-70.748,0.04299793764948845,0.027068933472037315,0.01637307181954384,0.009524834342300892,0.005067744292318821,0.002173907821998,0.0007810462266206741,0.00021024707530159503,0.000043031184759456664,,,,,,,
SA(5.0),quantile-0.85,7.074,-70.748,0.055443648248910904,0.03690700978040695,0.023099659010767937,0.013372418470680714,0.006722539663314819,0.0033080638386309147,0.001342344330623746,0.000465243065264076,0.000134100133436732,0.00003101771653746255,,,,,,
