TR,MMean,RMean,Vs30
31,,,760
225,5.73151584144501,136.11236151890728,760
475,5.766297358075021,106.79053967365692,760
975,5.7813089047187125,81.65709728673656,760
2475,5.790545209066243,55.55843369869796,760
