TR,MMean,RMean,Vs30
31,5.765373333334807,64.98472867696711,760
225,5.894187791150547,34.050634947586204,760
475,5.927756487378888,28.053492128088525,760
975,5.955439688236273,23.545992649487125,760
2475,5.985656435957358,19.009293618171114,760
