TR,MMean,RMean,Vs30
31,5.7495319956588125,62.78163090412468,760
225,5.860738498960525,32.31600130453475,760
475,5.891514890645853,26.829961842141284,760
975,5.916627559538272,22.77040337011171,760
2475,5.944675929209808,18.608418055585073,760
