TR,MMean,RMean,Vs30
31,,,760
225,6.069758093342756,42.07511385910336,760
475,6.109043180530773,34.90404935065486,760
975,6.137396522253195,29.377396314624395,760
2475,6.164562571046588,23.85671920966025,760
