# Layer: disagg-40507
lat,lon,trt,imt,poe_0.032189,poe_0.004438,poe_0.002105,poe_0.001026,poe_0.000404
10.460,-73.259,Active Shallow Crust,PGA,0.02644115686416626,0.0033977325074374676,0.0016410842072218657,0.0008328101830556989,0.00035069818841293454
10.460,-73.259,Active Shallow Crust,SA(0.1),0.02714119851589203,0.003480425802990794,0.0016622858820483088,0.0008329940610565245,0.0003439400752540678
10.460,-73.259,Active Shallow Crust,SA(0.2),0.02565450593829155,0.003097645938396454,0.0014437083154916763,0.0007072194712236524,0.0002912131021730602
10.460,-73.259,Active Shallow Crust,SA(0.3),0.02470206469297409,0.002981356577947736,0.0013875380391255021,0.0006825678865425289,0.00028311857022345066
10.460,-73.259,Active Shallow Crust,SA(0.5),0.024944061413407326,0.00313156982883811,0.0014644679613411427,0.0007201411644928157,0.00030036468524485826
10.460,-73.259,Active Shallow Crust,SA(0.7),0.02477642334997654,0.0032222478184849024,0.0015220360364764929,0.000749991915654391,0.0003091456601396203
10.460,-73.259,Active Shallow Crust,SA(1.0),0.02419065497815609,0.003198233898729086,0.001530431560240686,0.0007612805929966271,0.0003143573412671685
10.460,-73.259,Active Shallow Crust,SA(1.5),0.023941660299897194,0.0032871137373149395,0.0015903465682640672,0.000795209314674139,0.0003279382945038378
10.460,-73.259,Active Shallow Crust,SA(2.0),0.02311992645263672,0.0031990078277885914,0.0015660746721550822,0.0007909763953648508,0.0003285343118477613
10.460,-73.259,Active Shallow Crust,SA(2.5),0.023641465231776237,0.003312439192086458,0.0016056470340117812,0.0008158627315424383,0.00033801060635596514
10.460,-73.259,Active Shallow Crust,SA(3.0),0.024712055921554565,0.0035839020274579525,0.0017496568616479635,0.0008739558979868889,0.0003563665959518403
10.460,-73.259,Active Shallow Crust,SA(4.0),0.02650928869843483,0.0038646417669951916,0.0018942137248814106,0.0009490269585512578,0.000383881910238415
10.460,-73.259,Active Shallow Crust,SA(5.0),0.02799706533551216,0.004118066281080246,0.0019923739600926638,0.0009837382240220904,0.00039698145701549947
10.460,-73.259,Deep Seismicity,PGA,0.005933401640504599,0.0010701346909627318,0.00048395313206128776,0.0002051996416412294,0.000058696139603853226
10.460,-73.259,Deep Seismicity,SA(0.1),0.005220990162342787,0.0009747219155542552,0.00045519377454183996,0.00020455915364436805,0.00006585993833141401
10.460,-73.259,Deep Seismicity,SA(0.2),0.006933411117643118,0.0013787789503112435,0.0006802231655456126,0.00032186132739298046,0.00011310554691590369
10.460,-73.259,Deep Seismicity,SA(0.3),0.007690297905355692,0.001495675533078611,0.0007408216479234397,0.00035334486165083945,0.00012421444989740849
10.460,-73.259,Deep Seismicity,SA(0.5),0.007586103864014149,0.001348777674138546,0.0006554345018230379,0.0003074170381296426,0.00010556571942288429
10.460,-73.259,Deep Seismicity,SA(0.7),0.0076777078211307526,0.0012614090228453279,0.0006035664118826389,0.0002809577854350209,0.00009543644409859553
10.460,-73.259,Deep Seismicity,SA(1.0),0.00847028661519289,0.0012723709223791957,0.0005950909690000117,0.000273819052381441,0.00009212577424477786
10.460,-73.259,Deep Seismicity,SA(1.5),0.00865903403609991,0.0011893699411302805,0.0005366914556361735,0.00023963772400747985,0.0000782946081017144
10.460,-73.259,Deep Seismicity,SA(2.0),0.009618494659662247,0.0012620532652363181,0.0005587066407315433,0.00024487823247909546,0.00007829523383406922
10.460,-73.259,Deep Seismicity,SA(2.5),0.00912897102534771,0.0011597347911447287,0.00050111033488065,0.00021917049889452755,0.00006951521936571226
10.460,-73.259,Deep Seismicity,SA(3.0),0.007824361324310303,0.0009051334927789867,0.00038028540438972414,0.0001585448335390538,0.00004823596464120783
10.460,-73.259,Deep Seismicity,SA(4.0),0.006170596461743116,0.000587846152484417,0.00023133978538680822,0.0000910352318896912,0.000025650324460002594
10.460,-73.259,Deep Seismicity,SA(5.0),0.004611471202224493,0.00036440292024053633,0.0001291147927986458,0.00004532287493930198,0.000011119474038423505
10.460,-73.259,Subduction Interface,PGA,0,0,0,0,0
10.460,-73.259,Subduction Interface,SA(0.1),0,0,0,0,0
10.460,-73.259,Subduction Interface,SA(0.2),0,0,0,0,0
10.460,-73.259,Subduction Interface,SA(0.3),0,0,0,0,0
10.460,-73.259,Subduction Interface,SA(0.5),0,0,0,0,0
10.460,-73.259,Subduction Interface,SA(0.7),0,0,0,0,0
10.460,-73.259,Subduction Interface,SA(1.0),0,0,0,0,0
10.460,-73.259,Subduction Interface,SA(1.5),0,0,0,0,0
10.460,-73.259,Subduction Interface,SA(2.0),0,0,0,0,0
10.460,-73.259,Subduction Interface,SA(2.5),0,0,0,0,0
10.460,-73.259,Subduction Interface,SA(3.0),0,0,0,0,0
10.460,-73.259,Subduction Interface,SA(4.0),0,0,0,0,0
10.460,-73.259,Subduction Interface,SA(5.0),0,0,0,0,0
10.460,-73.259,Subduction IntraSlab,PGA,0,0,0,0,0
10.460,-73.259,Subduction IntraSlab,SA(0.1),0,0,0,0,0
10.460,-73.259,Subduction IntraSlab,SA(0.2),0,0,0,0,0
10.460,-73.259,Subduction IntraSlab,SA(0.3),0,0,0,0,0
10.460,-73.259,Subduction IntraSlab,SA(0.5),0,0,0,0,0
10.460,-73.259,Subduction IntraSlab,SA(0.7),0,0,0,0,0
10.460,-73.259,Subduction IntraSlab,SA(1.0),0,0,0,0,0
10.460,-73.259,Subduction IntraSlab,SA(1.5),0,0,0,0,0
10.460,-73.259,Subduction IntraSlab,SA(2.0),0,0,0,0,0
10.460,-73.259,Subduction IntraSlab,SA(2.5),0,0,0,0,0
