TR,MMean,RMean,Vs30
31,6.7131324222049935,196.03422387640458,760
225,7.027844160408666,167.88336315797963,760
475,7.11380783156357,157.7626708076425,760
975,7.182174264205403,148.55928069160322,760
2475,7.258866003579317,135.97553618886715,760
