TR,MMean,RMean,Vs30
31,6.812021186165908,207.63579652154723,760
225,7.106324335846866,174.67416187078712,760
475,7.192088859974103,162.90751381032175,760
975,7.263671238803198,152.2581197308307,760
2475,7.345592023131692,138.44057400728607,760
