# Layer: hcurves-10y
# Investigation time: 1.0
imt,stat,lat,lon,iml_0.001,iml_0.0015656065579430964,iml_0.0024511238942744305,iml_0.0038374956432070686,iml_0.0060080083450830485,iml_0.009406177265238874,iml_0.014726372811633234,iml_0.023055705848607912,iml_0.036096164274587554,iml_0.05651239150488561,iml_0.08847617074509666,iml_0.13851887314021646,iml_0.21686605618721055,iml_0.3395269197619529,iml_0.531565572177533,iml_0.83222254577792,iml_1.3029330753380104,iml_2.039880567310154,iml_3.193650393601467
SA(0.5),quantile-0.85,4.650,-74.107,0.5972762107849121,0.5222392082214355,0.4568978250026703,0.378425270318985,0.2865482270717621,0.19886790215969086,0.12819281220436096,0.07881753891706467,0.0455307811498642,0.024465683847665787,0.012259353883564472,0.005704027600586414,0.0024793308693915606,0.0009859863203018904,0.00034561214852146804,0.00009984565258491784,0.000021924344764556736,,
SA(0.7),mean,4.650,-74.107,0.5122113227844238,0.43454509973526,0.35008952021598816,0.2647605240345001,0.18584050238132477,0.12002656608819962,0.07105101644992828,0.03860832378268242,0.019369948655366898,0.009045114740729332,0.003961315844208002,0.0016314387321472168,0.0006257929489947855,0.00021777018264401704,0.00006611135904677212,0.000016644706192892045,,,
SA(0.7),quantile-0.15,4.650,-74.107,0.479824036359787,0.4117201566696167,0.3241773545742035,0.24164815247058868,0.16141921281814575,0.09685713052749634,0.05302103981375694,0.026410052552819252,0.011780153959989548,0.00480430293828249,0.0018298591021448374,0.000664695689920336,0.00023757651797495782,0.00008288832032121718,0.000027315863917465322,,,,
SA(0.7),quantile-0.85,4.650,-74.107,0.5285119414329529,0.46334412693977356,0.38434073328971863,0.29436835646629333,0.2103162258863449,0.1394984871149063,0.0866556316614151,0.05097808688879013,0.027796128764748573,0.013947435654699802,0.0065122744999825954,0.0028185925912111998,0.0011117879766970873,0.00038724945625290275,0.0001177905869553797,0.00003197646583430469,,,
SA(1.0),mean,4.650,-74.107,0.4322129189968109,0.35049423575401306,0.26775097846984863,0.19046543538570404,0.1250019073486328,0.07533059269189835,0.04170377179980278,0.021312152966856956,0.010128900408744812,0.004510632716119289,0.0018897069385275245,0.0007409967365674675,0.0002665763604454696,0.0000851926815812476,0.00002321392275916878,,,,
SA(1.0),quantile-0.15,4.650,-74.107,0.41071704030036926,0.3271338939666748,0.24515344202518463,0.16696001589298248,0.10374616086483002,0.05843760818243027,0.029454480856657028,0.0135962488129735,0.005640445277094841,0.0022177486680448055,0.0008250309620052576,0.00030030851485207677,0.00010830700193764642,0.00003747860682778992,0.000010373308214184362,,,,
SA(1.0),quantile-0.85,4.650,-74.107,0.45371726155281067,0.3726988434791565,0.2910309135913849,0.21282894909381866,0.14572308957576752,0.09381183236837387,0.05569757521152496,0.030765609815716743,0.015845617279410362,0.007549431640654802,0.003347646677866578,0.0013425318757072091,0.00047711149090901017,0.0001575473288539797,0.00005030218017054722,0.000013250823940325063,,,
SA(1.5),mean,4.650,-74.107,0.33043429255485535,0.2507343292236328,0.17731532454490662,0.1158708781003952,0.06967999041080475,0.03858591988682747,0.01976453699171543,0.009430368430912495,0.0042217932641506195,0.0017798221670091152,0.0007035622256807983,0.00025604822440072894,0.00008339817577507347,0.000023390188289340585,,,,,
SA(1.5),quantile-0.15,4.650,-74.107,0.306465208530426,0.22739563882350922,0.15282471477985382,0.09412624686956406,0.05334661155939102,0.027380142360925674,0.012645373120903969,0.0053664748556911945,0.002107411390170455,0.0008056397782638669,0.0002986312028951943,0.0001088965218514204,0.00003314798232167959,,,,,,
SA(1.5),quantile-0.85,4.650,-74.107,0.3546493351459503,0.2742791771888733,0.2003300040960312,0.13721002638339996,0.08752546459436417,0.051904063671827316,0.028865430504083633,0.014926733449101448,0.007188433315604925,0.0031216253992170095,0.0013018067693337798,0.000481305702123791,0.00017037094221450388,0.00005647231955663301,0.000016378224245272577,,,,
