TR,MMean,RMean,Vs30
31,6.102623334010836,141.73670295257705,760
225,6.208481975109778,82.11063402266952,760
475,6.236902506416187,63.793421023826326,760
975,6.262407295648531,49.449766016213495,760
2475,6.294563041544617,35.52301408996359,760
