TR,MMean,RMean,Vs30
31,6.0869934519389135,140.67667494515237,760
225,6.197346711941406,83.7013487674182,760
475,6.2272094299285925,66.54379700038925,760
975,6.251655685958229,53.01829020865568,760
2475,6.27858050709213,38.97156030062729,760
