TR,MMean,RMean,Vs30
31,7.028552905239303,126.03796627692674,760
225,7.570098142437988,97.2499637231557,760
475,7.6718867172997856,91.11338402228915,760
975,7.716668141215134,85.54764039292867,760
2475,7.716673649186642,77.80907663876621,760
