TR,MMean,RMean,Vs30
31,7.009706162702003,125.13005019726323,760
225,7.545773611800455,96.65742051981314,760
475,7.647454716577714,90.33700718174956,760
975,7.688956830059504,84.58939619166429,760
2475,7.683159758480861,76.52297988591378,760
