TR,MMean,RMean,Vs30
31,6.084277977166576,126.3153538078404,760
225,6.09710405639672,79.45654724837607,760
475,6.088790111404865,67.1428829005295,760
975,6.077940894464209,57.34851096596512,760
2475,6.061192106577048,46.602602348750985,760
