TR,MMean,RMean,Vs30
31,6.359022323094945,166.33601673246423,760
225,6.62275274571577,154.42114443538546,760
475,6.713769387084588,155.03075390737402,760
975,6.787106430112211,156.03447756717117,760
2475,6.852807319928015,155.66322425670228,760
