TR,MMean,RMean,Vs30
31,6.125297076867322,135.27076557283388,760
225,6.38611093757741,67.37315317161185,760
475,6.504481526268832,52.38288526777737,760
975,6.6282627882269605,40.57821993596558,760
2475,6.795777850911999,28.322480820555306,760
