# Layer: hcurves-10y
# Investigation time: 1.0
imt,stat,lat,lon,iml_0.001,iml_0.0015656065579430964,iml_0.0024511238942744305,iml_0.0038374956432070686,iml_0.0060080083450830485,iml_0.009406177265238874,iml_0.014726372811633234,iml_0.023055705848607912,iml_0.036096164274587554,iml_0.05651239150488561,iml_0.08847617074509666,iml_0.13851887314021646,iml_0.21686605618721055,iml_0.3395269197619529,iml_0.531565572177533,iml_0.83222254577792,iml_1.3029330753380104,iml_2.039880567310154,iml_3.193650393601467,iml_5.0000000000000036
PGA,mean,3.414,-76.522,0.5144618153572083,0.45682820677757263,0.3939442038536072,0.32957878708839417,0.26715120673179626,0.2092326581478119,0.15752850472927094,0.11310238391160965,0.07659030705690384,0.04824924096465111,0.027823928743600845,0.014416512101888657,0.006563343573361635,0.0025534743908792734,0.0008196215494535863,0.00020607144688256085,0.00003706893403432332,,,
PGA,quantile-0.15,3.414,-76.522,0.47193002700805664,0.4208047091960907,0.3667135238647461,0.3035021424293518,0.24461349844932556,0.18995988368988037,0.1420644074678421,0.10211995244026184,0.06939465552568436,0.042729780077934265,0.023240668699145317,0.011268011294305325,0.004792438354343176,0.0017523077549412847,0.0005374965840019286,0.00013187015429139137,0.000022071624698583037,,,
PGA,quantile-0.85,3.414,-76.522,0.5589205622673035,0.4962167739868164,0.42514491081237793,0.3516477644443512,0.2818705141544342,0.22278034687042236,0.1691555678844452,0.12210395187139511,0.08436644822359085,0.05355188250541687,0.0328914150595665,0.018168607726693153,0.008763203397393227,0.003575520357117057,0.001178991049528122,0.00029733465635217726,0.00005266206426313147,,,
SA(0.1),mean,3.414,-76.522,0.5650486350059509,0.5212090611457825,0.4694598317146301,0.41220107674598694,0.35247567296028137,0.2933199405670166,0.2372376024723053,0.18596257269382477,0.14052700996398926,0.10151699185371399,0.06931601464748383,0.04413049295544624,0.025804119184613228,0.013630474917590618,0.0063861338421702385,0.0025991294533014297,0.0008963143336586654,0.0002523332368582487,0.000054175736295292154,
SA(0.1),quantile-0.15,3.414,-76.522,0.5209757089614868,0.47623056173324585,0.4279198944568634,0.3771202564239502,0.3228389024734497,0.2689029574394226,0.21483111381530762,0.16653570532798767,0.12526804208755493,0.09011872112751007,0.060322824865579605,0.03640061616897583,0.01959323137998581,0.00951218232512474,0.0041847568936645985,0.001640863949432969,0.00048708610120229423,0.00009638998017180711,0.000010503112207516097,
SA(0.1),quantile-0.85,3.414,-76.522,0.6212184429168701,0.5792175531387329,0.5246148705482483,0.46076518297195435,0.3931494653224945,0.32575565576553345,0.26242366433143616,0.2054366022348404,0.15630576014518738,0.1134728267788887,0.07822474837303162,0.051262613385915756,0.03182069584727287,0.018147151917219162,0.009087524376809597,0.0039041340351104736,0.0014062895206734538,0.0004096691554877907,0.00008965530287241563,0.000013270117051433772
SA(0.2),mean,3.414,-76.522,0.5833333134651184,0.5408200621604919,0.48805657029151917,0.4278116524219513,0.36393213272094727,0.300375372171402,0.24033240973949432,0.1858946979045868,0.1382150948047638,0.09789134562015533,0.06524837762117386,0.04034780338406563,0.02278858609497547,0.011558528058230877,0.005163469817489386,0.0019839657470583916,0.0006363880820572376,0.00016313411470036954,0.00003103907511103898,
SA(0.2),quantile-0.15,3.414,-76.522,0.5452765822410583,0.5025671720504761,0.45182541012763977,0.39757466316223145,0.3427778482437134,0.2817377746105194,0.22250844538211823,0.17320594191551208,0.126979798078537,0.08765830844640732,0.05825232341885567,0.03523096442222595,0.018832815811038017,0.009169508703052998,0.003851975779980421,0.0013817654689773917,0.0004080655053257942,0.00009326497092843056,0.000015935445844661444,
SA(0.2),quantile-0.85,3.414,-76.522,0.6305199265480042,0.5893215537071228,0.5329641699790955,0.46467047929763794,0.3902330696582794,0.3175143897533417,0.2530098259449005,0.19772295653820038,0.14789366722106934,0.10576850920915604,0.0718611627817154,0.04534946754574776,0.0268250759691,0.014189198613166809,0.006560415495187044,0.002594257704913616,0.0008424565312452614,0.0002125424362020567,0.00003645735341706313,
SA(0.3),mean,3.414,-76.522,0.5753666758537292,0.5283248424530029,0.4710613489151001,0.4070533812046051,0.3405599892139435,0.2756090462207794,0.21526511013507843,0.1614857316017151,0.115432009100914,0.07777383178472519,0.04875672981142998,0.028040660545229912,0.014570972882211208,0.006721477955579758,0.002691125264391303,0.0009086382924579084,0.00024920550640672445,0.00005264972060103901,,
