TR,MMean,RMean,Vs30
31,6.031773992785032,233.51215571440002,760
225,6.278010020426112,197.68936937581535,760
475,6.309892515225083,177.15777273374206,760
975,6.309382985589009,153.26229634423635,760
2475,6.263827840946939,117.30823224807718,760
