TR,MMean,RMean,Vs30
31,,,760
225,6.5121338162393,240.44740703515652,760
475,6.572266573973426,229.02273508455667,760
975,6.609256319577862,214.39013196510825,760
2475,6.626359709438489,188.90080837339497,760
