# Layer: hcurves-10y
# Investigation time: 1.0
imt,stat,lat,lon,iml_0.001,iml_0.0015656065579430964,iml_0.0024511238942744305,iml_0.0038374956432070686,iml_0.0060080083450830485,iml_0.009406177265238874,iml_0.014726372811633234,iml_0.023055705848607912,iml_0.036096164274587554,iml_0.05651239150488561,iml_0.08847617074509666,iml_0.13851887314021646,iml_0.21686605618721055,iml_0.3395269197619529,iml_0.531565572177533,iml_0.83222254577792,iml_1.3029330753380104,iml_2.039880567310154
SA(0.3),quantile-0.15,2.936,-75.278,0.5274335145950317,0.48405301570892334,0.42097845673561096,0.3497534990310669,0.274872362613678,0.20573961734771729,0.14717720448970795,0.09655562043190002,0.057450611144304276,0.03138153627514839,0.015345225110650063,0.0066067930310964584,0.0024910299107432365,0.0008165715844370425,0.00023366087407339364,0.000058640151110012084,0.000012168282410129905,
SA(0.3),quantile-0.85,2.936,-75.278,0.5708374977111816,0.5179318189620972,0.45390379428863525,0.3796655535697937,0.30721762776374817,0.2375212013721466,0.17404912412166595,0.12052944302558899,0.077290840446949,0.045373301953077316,0.024242868646979332,0.011735903099179268,0.004946970846503973,0.0017577038379386067,0.0005265924846753478,0.0001331309467786923,0.000027709093046723865,
SA(0.5),mean,2.936,-75.278,0.5120278000831604,0.4523108899593353,0.3830636441707611,0.3090241253376007,0.23574189841747284,0.1686522364616394,0.11206935346126556,0.0684824138879776,0.03814788535237312,0.019234448671340942,0.00871206447482109,0.003504678374156356,0.0012338788947090507,0.00037306646117940545,0.00009550264803692698,0.00002038083221123088,,
SA(0.5),quantile-0.15,2.936,-75.278,0.49892014265060425,0.4345739185810089,0.36044326424598694,0.28476378321647644,0.21368908882141113,0.14914380013942719,0.09503834694623947,0.05607198178768158,0.030339689925312996,0.014241722412407398,0.005914878100156784,0.002155983354896307,0.0006990669062361121,0.0002048628666670993,0.000051860719395335764,,,
SA(0.5),quantile-0.85,2.936,-75.278,0.5334725379943848,0.483855277299881,0.41255685687065125,0.34304988384246826,0.2623019218444824,0.18744519352912903,0.12961149215698242,0.07954943180084229,0.04560733586549759,0.02454535663127899,0.01180982869118452,0.0050947475247085094,0.0018682463560253382,0.0005932025378569961,0.00014549057232216,0.00003196505713276565,,
SA(0.7),mean,2.936,-75.278,0.4582618474960327,0.39142462611198425,0.31924715638160706,0.24660977721214294,0.17872624099254608,0.12028457224369049,0.07445492595434189,0.04208052158355713,0.021615557372570038,0.010049011558294296,0.004194824490696192,0.0015512624522671103,0.00049890874652192,0.00013699856936000288,0.00003125215516774915,,,
SA(0.7),quantile-0.15,2.936,-75.278,0.4373117983341217,0.36480218172073364,0.29497677087783813,0.22664791345596313,0.15970396995544434,0.10412611067295074,0.06155814975500107,0.03283284977078438,0.015798119828104973,0.006522700190544128,0.00240797339938581,0.0007845137733966112,0.00023200802388601005,0.0000630867580184713,0.000013869782378606033,,,
SA(0.7),quantile-0.85,2.936,-75.278,0.48808225989341736,0.41640615463256836,0.3452797532081604,0.2728971242904663,0.19861876964569092,0.1383986622095108,0.0880037322640419,0.050394393503665924,0.027749398723244667,0.013738245703279972,0.006051220931112766,0.002367687877267599,0.0008247086079791188,0.00023311663244385272,0.00005455806604004465,0.000010825140634551644,,
SA(1.0),mean,2.936,-75.278,0.3899786174297333,0.3199981451034546,0.249371737241745,0.18276096880435944,0.12468016147613525,0.0784679502248764,0.045284565538167953,0.02389691025018692,0.01150838378816843,0.005028243642300367,0.001966647570952773,0.0006753974594175816,0.00019936174794565886,0.000049030630179913715,,,,
SA(1.0),quantile-0.15,2.936,-75.278,0.3641928732395172,0.2964125871658325,0.23044317960739136,0.16413411498069763,0.10731589794158936,0.06398683786392212,0.03499968722462654,0.016880089417099953,0.0069913421757519245,0.002606017980724573,0.0008813157910481095,0.00027061739820055664,0.00007689015910727903,0.000019476925444905646,,,,
SA(1.0),quantile-0.85,2.936,-75.278,0.4066578447818756,0.3437175154685974,0.26848337054252625,0.20159552991390228,0.1419553905725479,0.09304993599653244,0.055255137383937836,0.031411658972501755,0.016355296596884727,0.007833719253540039,0.003225053893402219,0.0011711281258612871,0.0003402531147003174,0.00009656908514443785,0.000020004708858323283,,,
SA(1.5),mean,2.936,-75.278,0.30269065499305725,0.2345702350139618,0.1710207611322403,0.11616112291812897,0.07293436676263809,0.042143870145082474,0.022379018366336823,0.01091083139181137,0.004860335495322943,0.001953171333298087,0.0006955352146178484,0.00021487410413101315,0.00005585842882283032,0.000012046596566506196,,,,
SA(1.5),quantile-0.15,2.936,-75.278,0.27793410420417786,0.21416452527046204,0.1516261249780655,0.09808667749166489,0.05755244195461273,0.031328536570072174,0.014785680919885635,0.006256865803152323,0.0024435422383248806,0.0008597145206294954,0.00027275283355265856,0.00007831734546925873,0.000017888061847770587,,,,,
SA(1.5),quantile-0.85,2.936,-75.278,0.32616111636161804,0.25690045952796936,0.192005455493927,0.13295970857143402,0.08636094629764557,0.05243412405252457,0.030232705175876617,0.016017721965909004,0.00761603657156229,0.0033528730273246765,0.0012677557533606887,0.00045371917076408863,0.00012072100798832253,0.000028771310098818503,,,,
SA(2.0),mean,2.936,-75.278,0.23930947482585907,0.17623797059059143,0.12121624499559402,0.0773446261882782,0.0456235334277153,0.024863095954060555,0.012514053843915462,0.00579191604629159,0.0024347396101802588,0.0009116567671298981,0.00029695723787881434,0.00008159279968822375,0.000018424272639094852,,,,,
SA(2.0),quantile-0.15,2.936,-75.278,0.2190919816493988,0.15635530650615692,0.10226715356111526,0.06131739169359207,0.03363383933901787,0.016768470406532288,0.0075332424603402615,0.0031109736301004887,0.001166067784652114,0.00039179270970635116,0.00011054049537051469,0.000024013988877413794,,,,,,
SA(2.0),quantile-0.85,2.936,-75.278,0.2616708278656006,0.19716303050518036,0.13933667540550232,0.09144917875528336,0.05709361657500267,0.03354091942310333,0.01821156218647957,0.009226041845977306,0.0041852183640003204,0.0017385795945301652,0.0006561847985722125,0.00017192831728607416,0.000040810322389006615,,,,,
SA(2.5),mean,2.936,-75.278,0.1902075856924057,0.133860245347023,0.0878010019659996,0.053497374057769775,0.030263626947999,0.015899043530225754,0.007737782318145037,0.0034582458902150393,0.0013967696577310562,0.0004992541507817805,0.00015352021728176624,0.00003934494452551007,,,,,,
SA(2.5),quantile-0.15,2.936,-75.278,0.1705550253391266,0.11737906187772751,0.07375107705593109,0.040782179683446884,0.021874699741601944,0.010423109866678715,0.004549951758235693,0.0017975614173337817,0.0005982783040963113,0.000171787673025392,0.000044103206164436415,0.000010126153938472271,,,,,,
SA(2.5),quantile-0.85,2.936,-75.278,0.20749297738075256,0.15102431178092957,0.1026378944516182,0.06535487622022629,0.03941597044467926,0.022428937256336212,0.012006507255136967,0.005682808347046375,0.002555531682446599,0.0010656437370926142,0.00035062237293459475,0.00009182722715195268,0.000018475828255759552,,,,,
SA(3.0),mean,2.936,-75.278,0.1545054018497467,0.10462330281734467,0.06604692339897156,0.03883698582649231,0.021279696375131607,0.010850897990167141,0.005118316505104303,0.0022066847886890173,0.0008558776462450624,0.0002929579059127718,0.00008650452218716964,0.000021584539354080334,,,,,,
SA(3.0),quantile-0.15,2.936,-75.278,0.1352607160806656,0.0869884192943573,0.052238140255212784,0.02926197275519371,0.014968193136155605,0.006719448138028383,0.0027581702452152967,0.0009811470517888665,0.00031654161284677684,0.00008457584044663236,0.00001956402229552623,,,,,,,
SA(3.0),quantile-0.85,2.936,-75.278,0.17191068828105927,0.12020634859800339,0.07974360138177872,0.05017513409256935,0.029584011062979698,0.016304463148117065,0.008093840442597866,0.003963651601225138,0.001750131486915052,0.0006395297823473811,0.0001898286718642339,0.0000492656763526611,0.000010625865797919687,,,,,
SA(4.0),mean,2.936,-75.278,0.10599019378423691,0.06805728375911713,0.04098277539014816,0.023151757195591927,0.012238893657922745,0.006008027121424675,0.0027082704473286867,0.001109087374061346,0.00040828261990100145,0.00013351290544960648,0.00003797268072958104,,,,,,,
SA(4.0),quantile-0.15,2.936,-75.278,0.09188876301050186,0.055678870528936386,0.030913589522242546,0.015823012217879295,0.007356052286922932,0.003248873632401228,0.0012510422384366393,0.000396791729144752,0.00009800615953281522,0.00002631474671943579,,,,,,,,
SA(4.0),quantile-0.85,2.936,-75.278,0.12186715006828308,0.08336154371500015,0.05372583866119385,0.032342180609703064,0.01831664890050888,0.00968913547694683,0.004719535820186138,0.0021897940896451473,0.0008714105351828039,0.0003089534293394536,0.00009376021625939757,0.00002438250339764636,,,,,,
SA(5.0),mean,2.936,-75.278,0.07536182552576065,0.046564217656850815,0.027151992544531822,0.014934994280338287,0.007710159756243229,0.0037041553296148777,0.001643883646465838,0.0006702528335154057,0.0002500447444617748,0.00008408675057580695,0.00002469085666234605,,,,,,,
SA(5.0),quantile-0.15,2.936,-75.278,0.06058065593242645,0.03460647910833359,0.018927013501524925,0.009474732913076878,0.00420870166271925,0.0016013112617656589,0.0005408169236034155,0.00016238982789218426,0.00004514075772021897,0.000010674184522940777,,,,,,,,
SA(5.0),quantile-0.85,2.936,-75.278,0.08992533385753632,0.05846604332327843,0.03616686165332794,0.021930083632469177,0.012428557500243187,0.006615824066102505,0.003206397406756878,0.0015178333269432187,0.0006478602881543338,0.00024136614229064435,0.00007535705663030967,0.00001818615783122368,,,,,,
