# Layer: disagg-40507
lat,lon,trt,imt,poe_0.032189,poe_0.004438,poe_0.002105,poe_0.001026,poe_0.000404
5.681,-76.638,Active Shallow Crust,PGA,0.005380901042371988,0.0002778655616566539,0.0000987569655990228,0.000039858347008703277,0.000013564154869527556
5.681,-76.638,Active Shallow Crust,SA(0.1),0.0063559385016560555,0.00037219381192699075,0.00013879760808777064,0.00005688601959263906,0.000019100947611150332
5.681,-76.638,Active Shallow Crust,SA(0.2),0.004807688295841217,0.00020950636826455593,0.0000713086556061171,0.00002723142461036332,0.000008602853995398618
5.681,-76.638,Active Shallow Crust,SA(0.3),0.004231092520058155,0.00016043825598899275,0.00005072807471151464,0.00001815191535570193,0.000005639255959977163
5.681,-76.638,Active Shallow Crust,SA(0.5),0.004027774557471275,0.00012970870011486113,0.00003760456820600666,0.000013030869013164192,0.0000039929159356688615
5.681,-76.638,Active Shallow Crust,SA(0.7),0.004315033555030823,0.0001269020140171051,0.00003373649815330282,0.000011134777196275536,0.0000032740813367126975
5.681,-76.638,Active Shallow Crust,SA(1.0),0.004667818080633879,0.00012177132884971797,0.000030182396585587412,0.000009366091035190038,0.0000026540169528743718
5.681,-76.638,Active Shallow Crust,SA(1.5),0.0052493843249976635,0.0001241302234120667,0.000027650610718410462,0.000007971950253704563,0.0000020931831841153326
5.681,-76.638,Active Shallow Crust,SA(2.0),0.005106155760586262,0.0001124285627156496,0.00002445024438202381,0.000006902975201228401,0.000001733668909764674
5.681,-76.638,Active Shallow Crust,SA(2.5),0.005252111237496138,0.00011306003580102697,0.000025033832571352832,0.000007081691819621483,0.0000017703164303384256
5.681,-76.638,Active Shallow Crust,SA(3.0),0.0059883808717131615,0.00015205344243440777,0.0000343088322551921,0.000009726788448460866,0.0000023801919724064646
5.681,-76.638,Active Shallow Crust,SA(4.0),0.007474713027477264,0.00023589505872223526,0.00005642952601192519,0.00001633819738344755,0.000004034962785226526
5.681,-76.638,Active Shallow Crust,SA(5.0),0.008765148930251598,0.00039344426477327943,0.0001149104573414661,0.00003859730713884346,0.000010824429409694858
5.681,-76.638,Deep Seismicity,PGA,6.990784982008336e-7,0,0,0,0
5.681,-76.638,Deep Seismicity,SA(0.1),7.648105224689061e-7,0,0,0,0
5.681,-76.638,Deep Seismicity,SA(0.2),0.000004916793841402978,0,0,0,0
5.681,-76.638,Deep Seismicity,SA(0.3),0.00000869529594638152,0,0,0,0
5.681,-76.638,Deep Seismicity,SA(0.5),0.000010923482477664948,0,0,0,0
5.681,-76.638,Deep Seismicity,SA(0.7),0.00002095509807986673,0,0,0,0
5.681,-76.638,Deep Seismicity,SA(1.0),0.000051828221330652013,0,0,0,0
5.681,-76.638,Deep Seismicity,SA(1.5),0.00008367250848095864,0,0,0,0
5.681,-76.638,Deep Seismicity,SA(2.0),0.00015154342690948397,0,0,0,0
5.681,-76.638,Deep Seismicity,SA(2.5),0.00013833551201969385,0,0,0,0
5.681,-76.638,Deep Seismicity,SA(3.0),0.00009937418508343399,0,0,0,0
5.681,-76.638,Deep Seismicity,SA(4.0),0.00005732637146138586,0,0,0,0
5.681,-76.638,Deep Seismicity,SA(5.0),0.000026117366360267624,0,0,0,0
5.681,-76.638,Subduction Interface,PGA,0.01860298030078411,0.0037558567710220814,0.001913183950819075,0.0009796736994758248,0.0003987617965321988
5.681,-76.638,Subduction Interface,SA(0.1),0.018763398751616478,0.0037785477470606565,0.001909146667458117,0.0009695321787148714,0.0003925263008568436
5.681,-76.638,Subduction Interface,SA(0.2),0.019516052678227425,0.003888077801093459,0.0019656617660075426,0.0009955692803487182,0.0004021658387500793
5.681,-76.638,Subduction Interface,SA(0.3),0.019920844584703445,0.00394905311986804,0.0019892591517418623,0.0009889467619359493,0.0003981497429776937
5.681,-76.638,Subduction Interface,SA(0.5),0.021204406395554543,0.004099997691810131,0.0020482251420617104,0.0010194871574640274,0.0004057076293975115
