# Layer: hcurves-10y
# Investigation time: 1.0
imt,stat,lat,lon,iml_0.001,iml_0.0015656065579430964,iml_0.0024511238942744305,iml_0.0038374956432070686,iml_0.0060080083450830485,iml_0.009406177265238874,iml_0.014726372811633234,iml_0.023055705848607912,iml_0.036096164274587554,iml_0.05651239150488561,iml_0.08847617074509666,iml_0.13851887314021646,iml_0.21686605618721055,iml_0.3395269197619529,iml_0.531565572177533,iml_0.83222254577792,iml_1.3029330753380104,iml_2.039880567310154,iml_3.193650393601467,iml_5.0000000000000036
SA(0.3),quantile-0.15,5.681,-76.638,0.5855025053024292,0.5306282043457031,0.4636031687259674,0.38899970054626465,0.3122430443763733,0.23566918075084686,0.17026998102664948,0.11663444340229034,0.07642997056245804,0.04839003086090088,0.0280762892216444,0.015294610522687435,0.007325171027332544,0.00311343208886683,0.0011131808860227466,0.0003057189751416445,0.000063853629399091,,,
SA(0.3),quantile-0.85,5.681,-76.638,0.6635957360267639,0.6087158918380737,0.5360991954803467,0.4505416750907898,0.3611900508403778,0.2806512415409088,0.2089006006717682,0.14991812407970428,0.10322926193475723,0.06749647855758667,0.04134152829647064,0.022985972464084625,0.011935551650822163,0.005386393051594496,0.002577801002189517,0.0011287947418168187,0.00041024060919880867,0.0001131136086769402,0.000020599802155629732,
SA(0.5),mean,5.681,-76.638,0.5835294127464294,0.5152991414070129,0.43611544370651245,0.3523155450820923,0.2712470591068268,0.19914083182811737,0.13944002985954285,0.09284283220767975,0.05842540040612221,0.034516770392656326,0.019052701070904732,0.009799474850296974,0.004680558107793331,0.0020583688747137785,0.0008174395770765841,0.0002829741279128939,0.00008122186409309506,0.000018218126569991,,
SA(0.5),quantile-0.15,5.681,-76.638,0.5461323261260986,0.4778178930282593,0.39778608083724976,0.31619927287101746,0.23890355229377747,0.1720428764820099,0.11954831331968307,0.07978107780218124,0.048563335090875626,0.02843596041202545,0.016258802264928818,0.008108610287308693,0.0034877213183790445,0.0012781915720552206,0.0003886876511387527,0.00008306196104967967,0.000010350680895498954,,,
SA(0.5),quantile-0.85,5.681,-76.638,0.598091721534729,0.5366583466529846,0.4649769365787506,0.38302138447761536,0.29835203289985657,0.21942304074764252,0.15780018270015717,0.10985885560512543,0.06822609156370163,0.04068143665790558,0.022384488955140114,0.011453221552073956,0.005781267769634724,0.003044313983991742,0.0014600979629904032,0.0005769389681518078,0.00017532492347527295,0.000037208152207313105,,
SA(0.7),mean,5.681,-76.638,0.521196186542511,0.44434159994125366,0.3622918128967285,0.28184372186660767,0.2091325968503952,0.14795726537704468,0.09953579306602478,0.06335388123989105,0.0379633866250515,0.021362071856856346,0.011285251937806606,0.005595076363533735,0.002591470954939723,0.0011044343700632453,0.00041968905134126544,0.0001356081775156781,0.0000352240058418829,,,
SA(0.7),quantile-0.15,5.681,-76.638,0.47886157035827637,0.4032115936279297,0.32603803277015686,0.2519637644290924,0.18349365890026093,0.12823405861854553,0.0851317048072815,0.05390409380197525,0.03208133205771446,0.0186641663312912,0.009656690992414951,0.0043653021566569805,0.0017255798447877169,0.0005284370854496956,0.00012688690912909806,0.00002187953214161098,,,,
SA(0.7),quantile-0.85,5.681,-76.638,0.5390425324440002,0.4677923321723938,0.3862653970718384,0.30412688851356506,0.23083852231502533,0.16943497955799103,0.11576486378908157,0.07281459122896194,0.044284336268901825,0.02427057921886444,0.012697865255177021,0.006949559785425663,0.003784416476264596,0.0019504934316501021,0.000846552720759064,0.0002880027750506997,0.00007290994108188897,0.000013114825378579553,,
SA(1.0),mean,5.681,-76.638,0.4415392577648163,0.3619525134563446,0.28383007645606995,0.21261140704154968,0.1519041657447815,0.103193499147892,0.06636717170476913,0.040278755128383636,0.023062311112880707,0.012484759092330933,0.006403016392141581,0.003103577299043536,0.0014021797105669975,0.0005723483627662063,0.00020145521557424217,0.00005776200123364106,0.000012351733857940417,,,
SA(1.0),quantile-0.15,5.681,-76.638,0.4020657539367676,0.32818710803985596,0.25618335604667664,0.1886034607887268,0.1333213746547699,0.09104243665933609,0.05783074349164963,0.03470170497894287,0.0209354180842638,0.011152535676956177,0.005211113020777702,0.0021487607154995203,0.0007528910064138472,0.0002130869688699022,0.00004366836219560355,,,,,
