# Layer: hcurves-10y
# Investigation time: 1.0
imt,stat,lat,lon,iml_0.001,iml_0.0015656065579430964,iml_0.0024511238942744305,iml_0.0038374956432070686,iml_0.0060080083450830485,iml_0.009406177265238874,iml_0.014726372811633234,iml_0.023055705848607912,iml_0.036096164274587554,iml_0.05651239150488561,iml_0.08847617074509666,iml_0.13851887314021646,iml_0.21686605618721055,iml_0.3395269197619529,iml_0.531565572177533,iml_0.83222254577792,iml_1.3029330753380104,iml_2.039880567310154,iml_3.193650393601467
SA(1.0),mean,11.205,-74.200,0.17884118854999542,0.13467563688755035,0.09599751234054565,0.06472580879926682,0.041362982243299484,0.025128532201051712,0.014531261287629604,0.007982896640896797,0.0041468157432973385,0.0020257921423763037,0.0009246827103197575,0.000391197158023715,0.00015119832823984325,0.00005205670458963141,0.000015442457879544236,,,,
SA(1.0),quantile-0.15,11.205,-74.200,0.10176991671323776,0.07936642318964005,0.06000512093305588,0.04295103996992111,0.028595542535185814,0.017927752807736397,0.010614602826535702,0.005957179702818394,0.0031762407161295414,0.0015624442603439093,0.0007100654765963554,0.00030527476337738335,0.00012330755998846143,0.00004630100738722831,0.000012630684977921192,,,,
SA(1.0),quantile-0.85,11.205,-74.200,0.22268767654895782,0.16661977767944336,0.1180289089679718,0.07920021563768387,0.05047011747956276,0.030617183074355125,0.017685486003756523,0.009697222150862217,0.005010133609175682,0.002420955803245306,0.001072591869160533,0.0004322152235545218,0.00016391284589190036,0.0000669926157570444,0.00002111057983711362,,,,
SA(1.5),mean,11.205,-74.200,0.12503810226917267,0.08869286626577377,0.05945228785276413,0.037713851779699326,0.022715283557772636,0.013024822808802128,0.007110442966222763,0.003684631083160639,0.001803710823878646,0.0008295351872220635,0.0003560792829375714,0.00014094133803155273,0.00005027804581914097,0.000015676750990678556,,,,,
SA(1.5),quantile-0.15,11.205,-74.200,0.07495153695344925,0.05610315501689911,0.040494322776794434,0.027343222871422768,0.017238562926650047,0.010292691178619862,0.005854903254657984,0.0030652584973722696,0.0015262768138200045,0.0007004489889368415,0.00030327282729558647,0.00012096120917703956,0.00003696986095746979,,,,,,
SA(1.5),quantile-0.85,11.205,-74.200,0.15721675753593445,0.11081965267658234,0.07376111298799515,0.04642143473029137,0.027688967064023018,0.015673941001296043,0.0084111662581563,0.0042539373971521854,0.0020080748945474625,0.0008735556621104479,0.00040805755998007953,0.0001896978501463309,0.00008152496593538672,0.000024709561330382712,,,,,
SA(2.0),mean,11.205,-74.200,0.0909474566578865,0.061602845788002014,0.03943927213549614,0.023933710530400276,0.013815515674650669,0.007603168953210115,0.003986715339124203,0.0019841594621539116,0.0009326824801973999,0.0004116329364478588,0.00016878692258615047,0.0000629270143690519,0.000020628158381441608,,,,,,
SA(2.0),quantile-0.15,11.205,-74.200,0.05674953758716583,0.041050512343645096,0.028414851054549217,0.018726561218500137,0.011403216049075127,0.0065386355854570866,0.003425288014113903,0.0017512650229036808,0.0008092692587524652,0.00035116527578793466,0.00013676359958481044,0.00004345342313172296,0.000011682638614729512,,,,,,
SA(2.0),quantile-0.85,11.205,-74.200,0.1144123300909996,0.07699805498123169,0.04883233830332756,0.029219409450888634,0.016528403386473656,0.008854018524289131,0.004483439959585667,0.0021307009737938643,0.0009804401779547334,0.0004888538969680667,0.0002347198751522228,0.00010519880743231624,0.0000432668712164741,0.000015008261470939033,,,,,
SA(2.5),mean,11.205,-74.200,0.06725216656923294,0.04376450181007385,0.026996133849024773,0.015860067680478096,0.008911785669624805,0.004796449560672045,0.0024661733768880367,0.0012051812373101711,0.0005569819477386773,0.00024174225109163672,0.00009704452531877905,0.000034897089790320024,0.000010758190001070034,,,,,,
SA(2.5),quantile-0.15,11.205,-74.200,0.043901730328798294,0.03091694600880146,0.020823728293180466,0.013375021517276764,0.007866036146879196,0.004194627515971661,0.0021846843883395195,0.001022280310280621,0.0004445613012649119,0.00018179324979428202,0.00006718451186316088,0.00002192348074459005,,,,,,,
SA(2.5),quantile-0.85,11.205,-74.200,0.0839163213968277,0.054312922060489655,0.03317394480109215,0.01896771416068077,0.010291682556271553,0.005295760463923216,0.00271732360124588,0.0013656174996867776,0.0006740246899425983,0.00031771179055795074,0.00014993698277976364,0.000058940080634783953,0.000020569532352965325,,,,,,
SA(3.0),mean,11.205,-74.200,0.05167694017291069,0.03258268162608147,0.01956253871321678,0.01125555019825697,0.006231422536075115,0.003317204536870122,0.0016896890010684729,0.0008186617633327842,0.0003753535565920174,0.00016170601884368807,0.00006421508442144841,0.000022630814783042297,,,,,,,
SA(3.0),quantile-0.15,11.205,-74.200,0.03504568710923195,0.024205438792705536,0.01602335087954998,0.010135473683476448,0.0056400359608232975,0.0028996889013797045,0.0013977333437651396,0.0006368712056428194,0.0002678085584193468,0.0001020541021716781,0.00003447079870966263,0.000010017522072303109,,,,,,,
SA(3.0),quantile-0.85,11.205,-74.200,0.06362013518810272,0.039726462215185165,0.023495035246014595,0.012575788423418999,0.00695218937471509,0.0036661603953689337,0.0019595418125391006,0.0010350412921980023,0.0005235290736891329,0.0002514394873287529,0.00011074450594605878,0.00004398848250275478,0.000014779378034290858,,,,,,
SA(4.0),mean,11.205,-74.200,0.03332553431391716,0.020255696028470993,0.011836268939077854,0.006684344261884689,0.0036462838761508465,0.0019107809057459235,0.0009540007449686527,0.00045070270425640047,0.00020046894496772438,0.00008305765368277207,0.00003118454696959816,0.000010139671758224722,,,,,,,
SA(4.0),quantile-0.15,11.205,-74.200,0.0242990180850029,0.016404032707214355,0.010545873083174229,0.006020781118422747,0.0032262285239994526,0.0015604128129780293,0.0007073506712913513,0.0002947704924736172,0.00011059961980208755,0.000036467768950387836,0.000010215575457550585,,,,,,,,
SA(4.0),quantile-0.85,11.205,-74.200,0.03989281877875328,0.02372841350734234,0.013255322352051735,0.007492450997233391,0.004112668801099062,0.0023998350370675325,0.0013381830649450421,0.0007082300144247711,0.00035534900962375104,0.00016657909145578742,0.00006996710726525635,0.000024754752303124405,,,,,,,
SA(5.0),mean,11.205,-74.200,0.022932646796107292,0.013708025217056274,0.007950370199978352,0.004477484617382288,0.002437612507492304,0.0012724522966891527,0.0006318658124655485,0.00029711704701185226,0.0001318208232987672,0.000054524600272998214,0.00002037193189607933,,,,,,,,
SA(5.0),quantile-0.15,11.205,-74.200,0.018154162913560867,0.011502820998430252,0.006732335314154625,0.004035745747387409,0.0019937355536967516,0.00091418472584337,0.00038594112265855074,0.00014663676847703755,0.0000488628247694578,0.000013796719031233806,,,,,,,,,
SA(5.0),quantile-0.85,11.205,-74.200,0.027169421315193176,0.01579916477203369,0.008950131945312023,0.0050843809731304646,0.0031355058308690786,0.0018609777325764298,0.001050336635671556,0.0005627486389130354,0.00027731218142434955,0.00013532025332096964,0.000057016466598724946,0.000020095360014238395,,,,,,,
