TR,MMean,RMean,Vs30
31,6.969312330461366,152.76182259075128,760
225,7.248689803582531,106.28576878073653,760
475,7.27730222065075,87.47313875731652,760
975,7.284136015292385,70.76025153249924,760
2475,7.286988859083458,52.840757214187605,760
