# Layer: hcurves-10y
# Investigation time: 1.0
imt,stat,lat,lon,iml_0.001,iml_0.0015656065579430964,iml_0.0024511238942744305,iml_0.0038374956432070686,iml_0.0060080083450830485,iml_0.009406177265238874,iml_0.014726372811633234,iml_0.023055705848607912,iml_0.036096164274587554,iml_0.05651239150488561,iml_0.08847617074509666,iml_0.13851887314021646,iml_0.21686605618721055,iml_0.3395269197619529,iml_0.531565572177533,iml_0.83222254577792,iml_1.3029330753380104,iml_2.039880567310154,iml_3.193650393601467,iml_5.0000000000000036
PGA,mean,4.433,-75.195,0.5645796656608582,0.49212580919265747,0.41042736172676086,0.325733482837677,0.24539822340011597,0.175517275929451,0.11925023049116135,0.0768100768327713,0.04660393297672272,0.026400748640298843,0.013865277171134949,0.006747932638972998,0.003073034342378378,0.0013308267807587981,0.0005483507993631065,0.00020586054597515613,0.00006497708091046661,0.000015769184756209143,,
PGA,quantile-0.15,4.433,-75.195,0.5214099884033203,0.45563751459121704,0.37177160382270813,0.28874340653419495,0.21269871294498444,0.1508142054080963,0.10221541672945023,0.06563365459442139,0.03958272561430931,0.02251860871911049,0.011842319741845131,0.0057341535575687885,0.0025211770553141832,0.0009993831627070904,0.0003517557343002409,0.00010634537466103211,0.000026043933758046478,,,
PGA,quantile-0.85,4.433,-75.195,0.6150466799736023,0.538690984249115,0.4475477635860443,0.35483595728874207,0.26938506960868835,0.1952129602432251,0.1345008760690689,0.08784393966197968,0.053761061280965805,0.030519045889377594,0.015897421166300774,0.0075437286868691444,0.0034269955940544605,0.001536258147098124,0.0007148923468776047,0.0003305759746581316,0.00012032099039060995,0.00003314237255835906,,
SA(0.1),mean,4.433,-75.195,0.6257585883140564,0.5730752348899841,0.5087559223175049,0.4352513551712036,0.3571047782897949,0.28017231822013855,0.21001259982585907,0.1504143476486206,0.10285033285617828,0.066898413002491,0.0410986989736557,0.02364145964384079,0.012647001072764397,0.006280542816966772,0.002904151566326618,0.0012505414197221398,0.0004934166208840907,0.00017255153215955943,0.000051179693400627,0.000012289544429222587
SA(0.1),quantile-0.15,4.433,-75.195,0.5826377272605896,0.5284005999565125,0.4657585620880127,0.39446690678596497,0.31699857115745544,0.24303776025772095,0.178873673081398,0.12596508860588074,0.08529352396726608,0.05505981668829918,0.03397397696971893,0.019628120586276054,0.01022607646882534,0.0048278020694851875,0.0020044436678290367,0.0007619757670909166,0.00024927404592745006,0.00005451661127153784,0.000010803604709508363,
SA(0.1),quantile-0.85,4.433,-75.195,0.6877985000610352,0.6420865058898926,0.5787914395332336,0.49863070249557495,0.4104178845882416,0.32583388686180115,0.24481473863124847,0.1766068935394287,0.12072616070508957,0.07828453928232193,0.04836146906018257,0.028640639036893845,0.01605003885924816,0.007924010045826435,0.0038482716772705317,0.0018165688961744308,0.000784600677434355,0.00030233440338633955,0.00009987320663640276,0.000026787914976011962
SA(0.2),mean,4.433,-75.195,0.6474851965904236,0.5972270965576172,0.5325824618339539,0.45595866441726685,0.3725161850452423,0.2893926799297333,0.2136167287826538,0.1499653458595276,0.10013741254806519,0.06340261548757553,0.03780021890997887,0.021038329228758812,0.010863722302019596,0.005205629859119654,0.00233308388851583,0.000986744649708271,0.00039004618884064257,0.00013757489796262234,0.0000401920588046778,
SA(0.2),quantile-0.15,4.433,-75.195,0.6132738590240479,0.5610916018486023,0.4978509545326233,0.42576834559440613,0.3449893891811371,0.2632521986961365,0.1907145231962204,0.1331074833869934,0.08753692358732224,0.05486392229795456,0.03251313418149948,0.01798291504383087,0.009244246408343315,0.004321887157857418,0.001851974637247622,0.0007113639148883522,0.00023829816200304776,0.00006720823148498312,0.000015037068806122988,
SA(0.2),quantile-0.85,4.433,-75.195,0.6963499188423157,0.6510894298553467,0.5856183767318726,0.5016434788703918,0.4071474075317383,0.31666329503059387,0.23342344164848328,0.1646607518196106,0.11153767257928848,0.07092276960611343,0.041913460940122604,0.02298923023045063,0.011719134636223316,0.005707027856260538,0.0026175379753112793,0.001182862208224833,0.0005368796410039067,0.00021321936219464988,0.0000677379866829142,0.000018828684915206395
SA(0.3),mean,4.433,-75.195,0.6381984949111938,0.5819149613380432,0.5107237696647644,0.4283224642276764,0.3411846160888672,0.2572287917137146,0.18340140581130981,0.12367822229862213,0.07878653705120087,0.047209832817316055,0.026435500010848045,0.013757583685219288,0.006652778014540672,0.003015730297192931,0.001303209108300507,0.0005407055141404271,0.00020870048319920897,0.00007003167411312461,0.00001884492303361185,
