TR,MMean,RMean,Vs30
31,6.594113269892259,116.97144076413436,760
225,6.68394006589005,60.39714437889195,760
475,6.706753112481718,44.38180228047795,760
975,6.733997353576833,32.63655618983359,760
2475,6.77656371530307,22.77448737459651,760
