TR,MMean,RMean,Vs30
31,6.41469649463339,103.3446471087139,760
225,6.711107166441462,28.999325792214908,760
475,6.825700737716077,17.5735864586769,760
975,6.90935636872977,13.215872972106379,760
2475,6.982286713964429,11.044283442336685,760
