TR,MMean,RMean,Vs30
31,6.487876150725149,111.91273727944481,760
225,6.7747899512658165,32.26047427762779,760
475,6.873366751044063,19.101550275239212,760
975,6.945445686882104,13.860887012070341,760
2475,7.0095591633050045,11.12278627906676,760
