TR,MMean,RMean,Vs30
31,6.656881675546778,123.27613824697525,760
225,6.941999051522854,35.62488462350252,760
475,7.000372579667464,22.155003448331183,760
975,7.043009449758227,16.083260741155566,760
2475,7.088918664529405,12.448387507202975,760
