TR,MMean,RMean,Vs30
31,6.565712965161763,118.68929703348816,760
225,6.8054773644912645,48.24271194094389,760
475,6.901200563006011,29.601260116750137,760
975,6.976529858544641,18.50054521310461,760
2475,7.040076474951978,12.59851976294051,760
