TR,MMean,RMean,Vs30
31,6.644822283244504,121.21539204730188,760
225,6.893020209273125,50.80734514460343,760
475,6.9736053266452975,31.44954120722207,760
975,7.0355265705280114,20.153756056845687,760
2475,7.093823971224896,13.721512606328789,760
