# Layer: hcurves-10y
# Investigation time: 1.0
imt,stat,lat,lon,iml_0.001,iml_0.0015656065579430964,iml_0.0024511238942744305,iml_0.0038374956432070686,iml_0.0060080083450830485,iml_0.009406177265238874,iml_0.014726372811633234,iml_0.023055705848607912,iml_0.036096164274587554,iml_0.05651239150488561,iml_0.08847617074509666,iml_0.13851887314021646,iml_0.21686605618721055,iml_0.3395269197619529,iml_0.531565572177533,iml_0.83222254577792
SA(1.5),quantile-0.85,1.251,-70.235,0.006976473145186901,0.004556678701192141,0.0028278715908527374,0.0016681280685588717,0.0009347731247544289,0.0004964618710801005,0.00024881830904632807,0.00011685082426993176,0.0000509247365698684,0.000020347719328128733,,,,,,
SA(2.0),mean,1.251,-70.235,0.004217264708131552,0.0026078696828335524,0.001523320795968175,0.0008401839877478778,0.0004379190504550934,0.00021581169858109206,0.00010041254427051172,0.00004390105095808394,0.000017870024748845026,,,,,,,
SA(2.0),quantile-0.15,1.251,-70.235,0.003179144347086549,0.0019353467505425215,0.0011135605163872242,0.0006065115449018776,0.0003137799503747374,0.0001546271232655272,0.00007259527774294838,0.000032346211810363457,0.000013526548173103947,,,,,,,
SA(2.0),quantile-0.85,1.251,-70.235,0.004654251504689455,0.002907421439886093,0.0017237791325896978,0.0009695070330053568,0.0005164541653357446,0.0002597046550363302,0.00012259201321285218,0.00005385194526752457,0.000021774509150418453,,,,,,,
SA(2.5),mean,1.251,-70.235,0.0028699340764433146,0.00170797947794199,0.0009599123150110245,0.000509922974742949,0.000256395956967026,0.00012202312791487202,0.000054805313993711025,0.000023050066374707967,,,,,,,,
SA(2.5),quantile-0.15,1.251,-70.235,0.002220707945525646,0.001299391151405871,0.0007186330622062087,0.00037666785647161305,0.0001876463065855205,0.00008891983452485874,0.000039986880437936634,0.000016901853086892515,,,,,,,,
SA(2.5),quantile-0.85,1.251,-70.235,0.0031948948744684458,0.0019389938097447157,0.001117924228310585,0.0006118579767644405,0.00031728509929962456,0.00015531765529885888,0.00007131874735932797,0.000030449144105659798,0.000011954605724895373,,,,,,,
SA(3.0),mean,1.251,-70.235,0.002101943828165531,0.0012144496431574225,0.0006624302477575839,0.0003417586558498442,0.0001670446654316038,0.00007731867663096637,0.000033740216167643666,0.000013745467185799498,,,,,,,,
SA(3.0),quantile-0.15,1.251,-70.235,0.0017103467835113406,0.0009724124683998525,0.0005214507109485567,0.00026444526156410575,0.00012711955059785396,0.000057927038142224774,0.000024912695153034292,,,,,,,,,
SA(3.0),quantile-0.85,1.251,-70.235,0.002332318341359496,0.0013850938994437456,0.0007820774335414171,0.000419513788074255,0.0002133215602952987,0.0001024206358124502,0.00004611426265910268,0.00001929908466991037,,,,,,,,
SA(4.0),mean,1.251,-70.235,0.001267015002667904,0.0007016136660240591,0.0003663726965896785,0.00018073516548611224,0.00008421917300438508,0.00003693663893500343,0.000015096547031134833,,,,,,,,,
SA(4.0),quantile-0.15,1.251,-70.235,0.00110234587918967,0.0005964127485640347,0.00030257474281825125,0.00014430491137318313,0.00006372303323587403,0.000026190682547166944,0.000010238687536912039,,,,,,,,,
SA(4.0),quantile-0.85,1.251,-70.235,0.001422541099600494,0.0008265813230536878,0.00045577497803606093,0.0002376198535785079,0.00011652051762212068,0.000053334129916038364,0.000022566951884073205,,,,,,,,,
SA(5.0),mean,1.251,-70.235,0.0008311915444210172,0.0004451654676813632,0.00022514101874548942,0.00010765911429189146,0.00004858471584157087,0.00002054679862339981,,,,,,,,,,
SA(5.0),quantile-0.15,1.251,-70.235,0.000736696005333215,0.00036349723814055324,0.00016757630510255694,0.00007300471770577133,0.000030386405342142098,0.000012100039384677075,,,,,,,,,,
SA(5.0),quantile-0.85,1.251,-70.235,0.0009534527780488133,0.0005446263821795583,0.00029521863325499,0.00015112420078366995,0.00007254590309457853,0.00003235741314711049,0.000013254419172881171,,,,,,,,,
