TR,MMean,RMean,Vs30
31,7.180382443438426,108.53609784932257,760
225,8.069362369700402,62.57479546645204,760
475,8.29061149748725,56.323607426794126,760
975,8.420265445931713,53.54408838246807,760
2475,8.521505655334149,51.81109127012538,760
