TR,MMean,RMean,Vs30
31,7.102246502446407,104.31091650639866,760
225,7.947496363702386,63.17692723965155,760
475,8.175768608556929,56.88996584972598,760
975,8.317111049391897,53.91055002966805,760
2475,8.433964292717512,51.99009745923894,760
