TR,MMean,RMean,Vs30
31,6.784286357571097,132.36011049968187,760
225,7.0442607161050494,112.99805821288827,760
475,7.08797145822224,105.87386148271688,760
975,7.106482597388395,98.06613133079874,760
2475,7.101964685013077,85.0501781395029,760
