TR,MMean,RMean,Vs30
31,7.015049615765411,152.66243968314657,760
225,7.570154961030457,126.1458739547798,760
475,7.703333059884171,118.72947174895542,760
975,7.768221919040659,110.68444227826826,760
2475,7.756166085713129,97.662036299207,760
