TR,MMean,RMean,Vs30
31,6.5175848468095365,90.83314543653698,760
225,6.774310398973656,48.82992731083788,760
475,6.864933331257747,36.742289911113104,760
975,6.942509233704316,28.481933433283636,760
2475,7.0255869058459925,21.92897482161199,760
