# Layer: hcurves-10y
# Investigation time: 1.0
imt,stat,lat,lon,iml_0.001,iml_0.0015656065579430964,iml_0.0024511238942744305,iml_0.0038374956432070686,iml_0.0060080083450830485,iml_0.009406177265238874,iml_0.014726372811633234,iml_0.023055705848607912,iml_0.036096164274587554,iml_0.05651239150488561,iml_0.08847617074509666,iml_0.13851887314021646,iml_0.21686605618721055,iml_0.3395269197619529,iml_0.531565572177533,iml_0.83222254577792,iml_1.3029330753380104,iml_2.039880567310154,iml_3.193650393601467,iml_5.0000000000000036
PGA,mean,1.153,-76.652,0.4596942663192749,0.4024305045604706,0.33841580152511597,0.2724974453449249,0.2096400409936905,0.15359026193618774,0.10648943483829498,0.06923797726631165,0.04180742800235748,0.023277634754776955,0.011912265792489052,0.005591954570263624,0.002391486195847392,0.0009182893554680049,0.0003089403035119176,0.00008739711483940482,0.000019538960259524174,,,
PGA,quantile-0.15,1.153,-76.652,0.3784535229206085,0.34280988574028015,0.3003688454627991,0.24449384212493896,0.19023191928863525,0.13779334723949432,0.09441690891981125,0.06085897237062454,0.0365549698472023,0.01997285708785057,0.00994417630136013,0.004519111011177301,0.0018999431049451232,0.0007340877782553434,0.00024691526778042316,0.000049117676098831,,,,
PGA,quantile-0.85,1.153,-76.652,0.5414000153541565,0.471873939037323,0.3921821713447571,0.3104313015937805,0.23329153656959534,0.16808202862739563,0.11630100011825562,0.07638366520404816,0.0479891337454319,0.02771090529859066,0.014142700470983982,0.006710453890264034,0.0029611417558044195,0.0012560380855575204,0.000467655569082126,0.00012568573583848774,0.00002958737786684651,,,
SA(0.1),mean,1.153,-76.652,0.5088101625442505,0.4669207036495209,0.4158373177051544,0.3579026460647583,0.2968735694885254,0.23694385588169098,0.18158413469791412,0.13302677869796753,0.09245471656322479,0.06036387011408806,0.03667128458619118,0.02058173157274723,0.010620231740176678,0.005010615102946758,0.0021420654375106096,0.0008194086840376258,0.00027567913639359176,0.00007964466203702614,0.0000190619448403595,
SA(0.1),quantile-0.15,1.153,-76.652,0.4084487557411194,0.37795740365982056,0.3448379337787628,0.3051067590713501,0.26162227988243103,0.21163150668144226,0.16309979557991028,0.1172451451420784,0.07986629754304886,0.05083315446972847,0.029637733474373817,0.016123313456773758,0.00841161236166954,0.003828802378848195,0.0015299273654818535,0.0005335498135536909,0.0001468311093049124,0.00002439434865664225,,
SA(0.1),quantile-0.85,1.153,-76.652,0.6107774376869202,0.5677021741867065,0.5093922019004822,0.43849173188209534,0.3611726462841034,0.2843898832798004,0.21491360664367676,0.15467293560504913,0.10730602592229843,0.07097829133272171,0.043111156672239304,0.024107612669467926,0.012464589439332485,0.006588410586118698,0.0032384346704930067,0.0013281487626954913,0.0005670081009157002,0.0001926311815623194,0.00004419307879288681,0.000010829461643879768
SA(0.2),mean,1.153,-76.652,0.525130569934845,0.48485758900642395,0.43322235345840454,0.3726748824119568,0.3076152801513672,0.24318908154964447,0.18377089500427246,0.1321965754032135,0.08988074958324432,0.05722261965274811,0.03381077200174332,0.01842743530869484,0.00922994315624237,0.004227007739245892,0.0017501519760116935,0.0006447297637350857,0.00020652935199905187,0.00005512407733476721,0.00001162248372565955,
SA(0.2),quantile-0.15,1.153,-76.652,0.4243372678756714,0.39495083689689636,0.35932043194770813,0.317829430103302,0.27277493476867676,0.223537415266037,0.17116324603557587,0.12225529551506042,0.08211798965930939,0.051696088165044785,0.029803017154335976,0.01575746014714241,0.0076747159473598,0.003425972070544958,0.0013861045008525252,0.0005058968672528863,0.00015745899872854352,0.000030635157600045204,,
SA(0.2),quantile-0.85,1.153,-76.652,0.6178512573242188,0.5748503804206848,0.5139085650444031,0.43832170963287354,0.3555086851119995,0.2745949923992157,0.20207606256008148,0.14139878749847412,0.0968439057469368,0.06283499300479889,0.03838701546192169,0.021399151533842087,0.011041003279387951,0.005128433462232351,0.002203728538006544,0.000834162172395736,0.000286242226138711,0.00008247602090705186,0.0000186405741260387,
SA(0.3),mean,1.153,-76.652,0.516827404499054,0.47163739800453186,0.41500625014305115,0.3503747582435608,0.28280824422836304,0.21760450303554535,0.15901315212249756,0.1097094863653183,0.07090312242507935,0.04257144033908844,0.02360217645764351,0.01204807497560978,0.005650540813803673,0.0024182565975934267,0.0009315166971646249,0.00031675121863372624,0.00009187142859445885,0.00002154030698875431,,
SA(0.3),quantile-0.15,1.153,-76.652,0.4183710813522339,0.3897936940193176,0.35379424691200256,0.3057059347629547,0.2549837827682495,0.20138755440711975,0.14966410398483276,0.10287725180387497,0.06456468254327774,0.03759390115737915,0.020143330097198486,0.009947123005986214,0.004546329844743013,0.001899080816656351,0.0007105238037183881,0.0002393346221651882,0.00006715305062243715,0.000012768181477440521,,
SA(0.3),quantile-0.85,1.153,-76.652,0.5957715511322021,0.5412771701812744,0.4698120951652527,0.3877912163734436,0.30691391229629517,0.2313215285539627,0.16835777461528778,0.11665799468755722,0.07627749443054199,0.04717309772968292,0.02731788530945778,0.014524168334901333,0.007095209322869778,0.003049250692129135,0.0011590514332056046,0.00039107652264647186,0.00011785683454945683,0.000026903169782599434,,
SA(0.5),mean,1.153,-76.652,0.4834512770175934,0.42871591448783875,0.36515727639198303,0.2972094714641571,0.22982744872570038,0.16771581768989563,0.11462617665529251,0.0728166252374649,0.04273886978626251,0.0231193657964468,0.01154052373021841,0.0053285593166947365,0.002272275974974036,0.0008856819476932287,0.0003096743021160364,0.00009409782796865329,0.00002346933433727827,,,
SA(0.5),quantile-0.15,1.153,-76.652,0.4003698527812958,0.3629765510559082,0.3165740668773651,0.2634669542312622,0.20753832161426544,0.15084566175937653,0.10286252945661545,0.06241544708609581,0.03595418483018875,0.019034050405025482,0.009216902777552605,0.004062958527356386,0.0016489640111103654,0.0006072225514799356,0.00020908584701828659,0.00006689448491670191,0.0000199232035811292,,,
SA(0.5),quantile-0.85,1.153,-76.652,0.5346277952194214,0.46879714727401733,0.3960496783256531,0.3225637972354889,0.25173547863960266,0.18434031307697296,0.1281382292509079,0.08271260559558868,0.048681437969207764,0.027167702093720436,0.013974592089653015,0.006708672735840082,0.0030136664863675833,0.0011819652281701565,0.0004085594555363059,0.00011306259693810716,0.000026013840397354215,,,
SA(0.7),mean,1.153,-76.652,0.4335070550441742,0.37224170565605164,0.3061879277229309,0.23963959515094757,0.17702177166938782,0.12237294018268585,0.07857438176870346,0.04662761092185974,0.025541111826896667,0.01294359564781189,0.006084217689931393,0.002647541230544448,0.0010550820734351873,0.00037802039878442883,0.00011840419028885663,0.00003091580583713949,,,,
SA(0.7),quantile-0.15,1.153,-76.652,0.36349761486053467,0.3196711540222168,0.269834965467453,0.21649591624736786,0.15620370209217072,0.10773174464702606,0.0671955943107605,0.03950708359479904,0.021035274490714073,0.01014106348156929,0.0045294566079974174,0.0018908372148871422,0.0007235557422973216,0.00025972118601202965,0.00008824372343951836,0.000026485400667297654,,,,
