TR,MMean,RMean,Vs30
31,6.612731797286134,143.3101917277655,760
225,6.765493411240121,117.40202668526669,760
475,6.807318224774306,108.55568812732507,760
975,6.846552372255559,99.38899217390015,760
2475,6.895407693467459,85.84247787724088,760
