TR,MMean,RMean,Vs30
31,6.751962670394718,142.38056438027454,760
225,6.969059942647568,106.11621454379484,760
475,7.026934987375718,94.35447946631115,760
975,7.076035788707635,83.8560732631908,760
2475,7.135163333693228,70.8383616482115,760
