TR,MMean,RMean,Vs30
31,7.054001553810057,186.37909225558587,760
225,7.71715362748674,140.3826498171498,760
475,7.895015379857633,127.95954557358093,760
975,7.996842668224983,118.66291916910032,760
2475,8.042313762033249,108.22356605267316,760
