TR,MMean,RMean,Vs30
31,6.999053300783089,180.37181734000168,760
225,7.686826336416826,143.04544359114152,760
475,7.87785287375798,132.4939215532468,760
975,7.99829796371133,124.38046950340885,760
2475,8.077220263071359,115.33412622483316,760
