TR,MMean,RMean,Vs30
31,7.118338018350969,182.68231818159512,760
225,7.699849399600838,146.3398522107668,760
475,7.830415370164843,134.9695127135675,760
975,7.906109545392635,125.2268354768983,760
2475,7.947479692657827,113.10081314038717,760
